DateTime	Temperature	Illumination	Cage
2020-03-14 19:14:16	27	0	1
2020-03-14 19:14:16	27	0	2
2020-03-14 19:15:16	27	0	1
2020-03-14 19:15:16	27	0	2
2020-03-14 19:16:16	27	0	1
2020-03-14 19:16:16	27	0	2
2020-03-14 19:17:16	27	0	1
2020-03-14 19:17:16	27	0	2
2020-03-14 19:18:16	266	0	1
2020-03-14 19:18:16	27	0	2
2020-03-14 19:19:16	27	0	1
2020-03-14 19:19:16	27	0	2
2020-03-14 19:20:16	27	0	1
2020-03-14 19:20:16	27	0	2
2020-03-14 19:21:16	27	0	1
2020-03-14 19:21:16	27	0	2
2020-03-14 19:22:16	27	0	1
2020-03-14 19:22:16	27	0	2
2020-03-14 19:23:16	27	0	1
2020-03-14 19:23:16	27	0	2
2020-03-14 19:24:16	27	0	1
2020-03-14 19:24:16	27	0	2
2020-03-14 19:25:16	27	0	1
2020-03-14 19:25:16	27	0	2
2020-03-14 19:26:16	27	0	1
2020-03-14 19:26:16	27	0	2
2020-03-14 19:27:16	27	0	1
2020-03-14 19:27:16	27	0	2
2020-03-14 19:28:16	27	0	1
2020-03-14 19:28:16	27	0	2
2020-03-14 19:29:16	27	0	1
2020-03-14 19:29:16	27	0	2
2020-03-14 19:30:16	266	0	1
2020-03-14 19:30:16	27	0	2
2020-03-14 19:31:16	27	0	1
2020-03-14 19:31:16	27	0	2
2020-03-14 19:32:16	27	0	1
2020-03-14 19:32:16	27	0	2
2020-03-14 19:33:16	27	0	1
2020-03-14 19:33:16	27	0	2
2020-03-14 19:34:16	27	0	1
2020-03-14 19:34:16	27	0	2
2020-03-14 19:35:16	266	0	1
2020-03-14 19:35:16	27	0	2
2020-03-14 19:36:16	27	0	1
2020-03-14 19:36:16	27	0	2
2020-03-14 19:37:16	27	0	1
2020-03-14 19:37:16	27	0	2
2020-03-14 19:38:16	266	0	1
2020-03-14 19:38:16	27	0	2
2020-03-14 19:39:16	27	0	1
2020-03-14 19:39:16	27	0	2
2020-03-14 19:40:16	27	0	1
2020-03-14 19:40:16	27	0	2
2020-03-14 19:41:16	27	0	1
2020-03-14 19:41:16	27	0	2
2020-03-14 19:42:16	27	0	1
2020-03-14 19:42:16	27	0	2
2020-03-14 19:43:16	27	0	1
2020-03-14 19:43:16	27	0	2
2020-03-14 19:44:16	27	0	1
2020-03-14 19:44:16	27	0	2
2020-03-14 19:45:16	27	0	1
2020-03-14 19:45:16	27	0	2
2020-03-14 19:46:16	27	0	1
2020-03-14 19:46:16	27	0	2
2020-03-14 19:47:16	27	0	1
2020-03-14 19:47:16	27	0	2
2020-03-14 19:48:16	27	0	1
2020-03-14 19:48:16	27	0	2
2020-03-14 19:49:16	27	0	1
2020-03-14 19:49:16	27	0	2
2020-03-14 19:50:16	266	0	1
2020-03-14 19:50:16	27	0	2
2020-03-14 19:51:16	27	0	1
2020-03-14 19:51:16	27	0	2
2020-03-14 19:52:16	27	0	1
2020-03-14 19:52:16	27	0	2
2020-03-14 19:53:16	27	0	1
2020-03-14 19:53:16	27	0	2
2020-03-14 19:54:16	266	0	1
2020-03-14 19:54:16	27	0	2
2020-03-14 19:55:16	266	0	1
2020-03-14 19:55:16	27	0	2
2020-03-14 19:56:16	27	0	1
2020-03-14 19:56:16	27	0	2
2020-03-14 19:57:16	266	0	1
2020-03-14 19:57:16	27	0	2
2020-03-14 19:58:16	27	0	1
2020-03-14 19:58:16	27	0	2
2020-03-14 19:59:16	27	0	1
2020-03-14 19:59:16	27	0	2
2020-03-14 20:00:16	266	0	1
2020-03-14 20:00:16	27	0	2
2020-03-14 20:01:16	266	0	1
2020-03-14 20:01:16	27	0	2
2020-03-14 20:02:16	266	0	1
2020-03-14 20:02:16	27	0	2
2020-03-14 20:03:16	266	0	1
2020-03-14 20:03:16	27	0	2
2020-03-14 20:04:16	266	0	1
2020-03-14 20:04:16	27	0	2
2020-03-14 20:05:16	266	0	1
2020-03-14 20:05:16	27	0	2
2020-03-14 20:06:16	27	0	1
2020-03-14 20:06:16	27	0	2
2020-03-14 20:07:16	266	0	1
2020-03-14 20:07:16	27	0	2
2020-03-14 20:08:16	266	0	1
2020-03-14 20:08:16	27	0	2
2020-03-14 20:09:16	27	0	1
2020-03-14 20:09:16	27	0	2
2020-03-14 20:10:16	27	0	1
2020-03-14 20:10:16	27	0	2
2020-03-14 20:11:16	266	0	1
2020-03-14 20:11:16	27	0	2
2020-03-14 20:12:16	27	0	1
2020-03-14 20:12:16	27	0	2
2020-03-14 20:13:16	266	0	1
2020-03-14 20:13:16	27	0	2
2020-03-14 20:14:16	266	0	1
2020-03-14 20:14:16	27	0	2
2020-03-14 20:15:16	266	0	1
2020-03-14 20:15:16	27	0	2
2020-03-14 20:16:16	266	0	1
2020-03-14 20:16:16	27	0	2
2020-03-14 20:17:16	27	0	1
2020-03-14 20:17:16	27	0	2
2020-03-14 20:18:16	27	0	1
2020-03-14 20:18:16	27	0	2
2020-03-14 20:19:16	27	0	1
2020-03-14 20:19:16	27	0	2
2020-03-14 20:20:16	27	0	1
2020-03-14 20:20:16	27	0	2
2020-03-14 20:21:16	27	0	1
2020-03-14 20:21:16	27	0	2
2020-03-14 20:22:16	27	0	1
2020-03-14 20:22:16	27	0	2
2020-03-14 20:23:16	27	0	1
2020-03-14 20:23:16	27	0	2
2020-03-14 20:24:16	27	0	1
2020-03-14 20:24:16	27	0	2
2020-03-14 20:25:16	27	0	1
2020-03-14 20:25:16	27	0	2
2020-03-14 20:26:16	266	0	1
2020-03-14 20:26:16	27	0	2
2020-03-14 20:27:16	266	0	1
2020-03-14 20:27:16	27	0	2
2020-03-14 20:28:16	27	0	1
2020-03-14 20:28:16	27	0	2
2020-03-14 20:29:16	266	0	1
2020-03-14 20:29:16	27	0	2
2020-03-14 20:30:16	27	0	1
2020-03-14 20:30:16	27	0	2
2020-03-14 20:31:16	27	0	1
2020-03-14 20:31:16	27	0	2
2020-03-14 20:32:16	27	0	1
2020-03-14 20:32:16	27	0	2
2020-03-14 20:33:16	266	0	1
2020-03-14 20:33:16	27	0	2
2020-03-14 20:34:16	27	0	1
2020-03-14 20:34:16	27	0	2
2020-03-14 20:35:16	27	0	1
2020-03-14 20:35:16	27	0	2
2020-03-14 20:36:16	27	0	1
2020-03-14 20:36:16	27	0	2
2020-03-14 20:37:16	27	0	1
2020-03-14 20:37:16	27	0	2
2020-03-14 20:38:16	266	0	1
2020-03-14 20:38:16	27	0	2
2020-03-14 20:39:16	27	0	1
2020-03-14 20:39:16	27	0	2
2020-03-14 20:40:16	27	0	1
2020-03-14 20:40:16	27	0	2
2020-03-14 20:41:16	27	0	1
2020-03-14 20:41:16	27	0	2
2020-03-14 20:42:16	27	0	1
2020-03-14 20:42:16	27	0	2
2020-03-14 20:43:16	27	0	1
2020-03-14 20:43:16	27	0	2
2020-03-14 20:44:16	27	0	1
2020-03-14 20:44:16	27	0	2
2020-03-14 20:45:16	27	0	1
2020-03-14 20:45:16	27	0	2
2020-03-14 20:46:16	27	0	1
2020-03-14 20:46:16	27	0	2
2020-03-14 20:47:16	27	0	1
2020-03-14 20:47:16	27	0	2
2020-03-14 20:48:16	27	0	1
2020-03-14 20:48:16	27	0	2
2020-03-14 20:49:16	27	0	1
2020-03-14 20:49:16	27	0	2
2020-03-14 20:50:16	27	0	1
2020-03-14 20:50:16	27	0	2
2020-03-14 20:51:16	27	0	1
2020-03-14 20:51:16	27	0	2
