DateTime	Type	Cage	Corner	Side	State
2022-09-25 14:19:40.279	Door	2	4	7	1
2022-09-25 14:19:40.283	Door	2	4	8	1
2022-09-25 14:19:41.353	Door	2	1	1	1
2022-09-25 14:19:41.395	Door	2	1	2	1
2022-09-25 14:19:41.421	Door	2	2	3	1
2022-09-25 14:19:41.431	Door	2	2	4	1
2022-09-25 14:19:41.473	Door	2	3	5	1
2022-09-25 14:19:41.499	Door	2	3	6	1
2022-09-25 14:19:41.525	Door	2	4	7	1
2022-09-25 14:19:41.551	Door	2	4	8	1
2022-09-25 14:19:43.741	Door	2	2	3	0
2022-09-25 14:19:43.748	Door	2	2	4	0
2022-09-25 14:19:43.750	Door	2	1	1	0
2022-09-25 14:19:43.771	Door	2	1	2	0
2022-09-25 14:19:43.885	Door	2	3	5	0
2022-09-25 14:19:43.890	Door	2	3	6	0
2022-09-25 14:19:43.895	Door	2	4	7	0
2022-09-25 14:19:43.900	Door	2	4	8	0
2022-09-25 14:19:56.882	Door	2	3	5	0
2022-09-25 14:19:56.904	Door	2	3	6	0
2022-09-25 14:19:58.310	Door	2	3	5	1
2022-09-25 14:19:58.331	Door	2	3	6	1
2022-09-25 14:19:59.174	Door	2	3	5	1
2022-09-25 14:19:59.184	Door	2	3	6	1
2022-09-25 14:20:01.578	Door	2	3	5	0
2022-09-25 14:20:01.599	Door	2	3	6	0
2022-09-25 14:20:08.277	Door	2	4	7	0
2022-09-25 14:20:08.303	Door	2	4	8	0
2022-09-25 14:20:09.704	Door	2	4	7	1
2022-09-25 14:20:09.709	Door	2	4	8	1
2022-09-25 14:20:47.284	Door	2	4	7	1
2022-09-25 14:20:47.306	Door	2	4	8	1
