DateTime	Temperature	Illumination	Cage
2022-09-29 13:27:00	23.6	170	2
2022-09-29 13:28:00	23.4	83	1
2022-09-29 13:28:00	23.6	168	2
2022-09-29 13:29:00	23.4	81	1
2022-09-29 13:29:00	23.6	168	2
2022-09-29 13:30:00	23.4	81	1
2022-09-29 13:30:00	23.6	168	2
2022-09-29 13:31:00	23.4	81	1
2022-09-29 13:31:00	23.6	168	2
2022-09-29 13:32:00	23.4	83	1
2022-09-29 13:32:00	23.6	172	2
2022-09-29 13:33:00	23.4	83	1
2022-09-29 13:33:00	23.6	170	2
2022-09-29 13:34:00	23.4	81	1
2022-09-29 13:34:00	23.6	170	2
2022-09-29 13:35:00	23.4	81	1
2022-09-29 13:35:00	23.6	175	2
2022-09-29 13:36:00	23.4	83	1
2022-09-29 13:36:00	23.6	170	2
2022-09-29 13:37:00	23.4	81	1
2022-09-29 13:37:00	23.6	170	2
2022-09-29 13:38:00	23.4	81	1
2022-09-29 13:38:00	23.6	170	2
2022-09-29 13:39:00	23.4	81	1
2022-09-29 13:39:00	23.6	172	2
2022-09-29 13:40:00	23.4	81	1
2022-09-29 13:40:00	23.6	172	2
2022-09-29 13:41:00	23.4	81	1
2022-09-29 13:41:00	23.6	172	2
2022-09-29 13:42:00	23.4	81	1
2022-09-29 13:42:00	23.6	168	2
2022-09-29 13:43:00	23.4	81	1
2022-09-29 13:43:00	23.6	170	2
2022-09-29 13:44:00	23.4	83	1
2022-09-29 13:44:00	23.6	170	2
2022-09-29 13:45:00	23.4	81	1
2022-09-29 13:45:00	23.6	172	2
2022-09-29 13:46:00	23.4	81	1
2022-09-29 13:46:00	24.2	170	2
2022-09-29 13:47:00	23.4	81	1
2022-09-29 13:47:01	23.6	168	2
2022-09-29 13:48:00	23.4	81	1
2022-09-29 13:48:01	23.6	170	2
2022-09-29 13:49:01	23.4	83	1
2022-09-29 13:49:01	23.6	170	2
2022-09-29 13:50:01	23.4	83	1
2022-09-29 13:50:01	23.6	172	2
2022-09-29 13:51:01	23.4	81	1
2022-09-29 13:51:01	23.6	175	2
2022-09-29 13:52:01	23.4	81	1
2022-09-29 13:52:01	23.6	175	2
2022-09-29 13:53:01	23.4	83	1
2022-09-29 13:53:01	23.6	175	2
2022-09-29 13:54:01	23.4	81	1
2022-09-29 13:54:01	23.6	172	2
2022-09-29 13:55:01	23.4	83	1
2022-09-29 13:55:01	23.6	172	2
2022-09-29 13:56:01	23.4	81	1
2022-09-29 13:56:01	23.6	168	2
2022-09-29 13:57:01	23.4	83	1
2022-09-29 13:57:01	23.6	168	2
2022-09-29 13:58:01	23.4	81	1
2022-09-29 13:58:01	23.6	170	2
2022-09-29 13:59:01	23.4	81	1
2022-09-29 13:59:01	23.6	170	2
2022-09-29 14:00:01	23.4	81	1
2022-09-29 14:00:01	23.6	170	2
2022-09-29 14:01:01	23.4	81	1
2022-09-29 14:01:01	23.6	175	2
2022-09-29 14:02:01	23.4	83	1
2022-09-29 14:02:01	23.6	175	2
2022-09-29 14:03:01	23.4	81	1
2022-09-29 14:03:01	23.6	175	2
2022-09-29 14:04:01	23.4	81	1
2022-09-29 14:04:01	23.6	172	2
2022-09-29 14:05:01	23.4	83	1
2022-09-29 14:05:01	23.6	172	2
2022-09-29 14:06:01	23.4	81	1
2022-09-29 14:06:01	23.6	168	2
2022-09-29 14:07:01	23.4	83	1
2022-09-29 14:07:01	23.6	170	2
2022-09-29 14:08:01	23.4	83	1
2022-09-29 14:08:01	23.6	170	2
2022-09-29 14:09:01	23.4	81	1
2022-09-29 14:09:01	23.6	175	2
2022-09-29 14:10:01	23.4	81	1
2022-09-29 14:10:01	23.6	170	2
2022-09-29 14:11:01	23.4	81	1
2022-09-29 14:11:01	23.6	172	2
2022-09-29 14:12:01	23.4	81	1
2022-09-29 14:12:01	23.6	172	2
2022-09-29 14:13:01	23.4	81	1
2022-09-29 14:13:01	23.6	172	2
2022-09-29 14:14:01	23.4	81	1
2022-09-29 14:14:01	23.6	172	2
2022-09-29 14:15:01	23.4	83	1
2022-09-29 14:15:01	23.6	175	2
2022-09-29 14:16:01	23.4	81	1
2022-09-29 14:16:01	23.6	170	2
2022-09-29 14:17:01	23.4	81	1
2022-09-29 14:17:01	23.6	168	2
2022-09-29 14:18:01	23.4	81	1
2022-09-29 14:18:01	23.6	172	2
2022-09-29 14:19:01	23.4	81	1
2022-09-29 14:19:01	23.6	172	2
2022-09-29 14:20:01	23.4	81	1
2022-09-29 14:20:01	23.6	168	2
2022-09-29 14:21:01	23.4	83	1
2022-09-29 14:21:01	23.6	172	2
2022-09-29 14:22:01	23.4	81	1
2022-09-29 14:22:01	23.6	168	2
2022-09-29 14:23:01	23.4	81	1
2022-09-29 14:23:01	23.6	172	2
2022-09-29 14:24:01	23.4	81	1
2022-09-29 14:24:01	23.6	170	2
2022-09-29 14:25:01	23.4	81	1
2022-09-29 14:25:01	23.6	170	2
2022-09-29 14:26:01	23.4	81	1
2022-09-29 14:26:01	23.6	175	2
2022-09-29 14:27:01	23.4	81	1
2022-09-29 14:27:01	23.6	168	2
2022-09-29 14:28:01	23.4	81	1
2022-09-29 14:28:01	23.6	175	2
2022-09-29 14:29:01	23.4	81	1
2022-09-29 14:29:01	23.6	168	2
2022-09-29 14:30:01	23.4	81	1
2022-09-29 14:30:01	23.6	168	2
2022-09-29 14:31:01	23.4	81	1
2022-09-29 14:31:01	23.6	172	2
2022-09-29 14:32:01	23.4	83	1
2022-09-29 14:32:01	23.6	172	2
2022-09-29 14:33:01	23.4	81	1
2022-09-29 14:33:01	23.6	172	2
2022-09-29 14:34:01	23.4	81	1
2022-09-29 14:34:01	23.6	168	2
2022-09-29 14:35:01	23.4	81	1
2022-09-29 14:35:01	23.6	168	2
2022-09-29 14:36:01	23.4	81	1
2022-09-29 14:36:01	23.6	172	2
2022-09-29 14:37:01	23.4	83	1
2022-09-29 14:37:01	23.6	172	2
2022-09-29 14:38:01	23.4	81	1
2022-09-29 14:38:01	23.6	172	2
2022-09-29 14:39:01	23.4	81	1
2022-09-29 14:39:01	23.6	170	2
2022-09-29 14:40:01	23.4	81	1
2022-09-29 14:40:01	23.6	175	2
2022-09-29 14:41:01	23.4	81	1
2022-09-29 14:41:01	23.6	175	2
2022-09-29 14:42:01	23.4	81	1
2022-09-29 14:42:01	23.6	168	2
2022-09-29 14:43:01	23.4	81	1
2022-09-29 14:43:01	23.6	170	2
2022-09-29 14:44:01	23.4	81	1
2022-09-29 14:44:01	23.6	175	2
2022-09-29 14:45:01	23.4	81	1
2022-09-29 14:45:01	23.6	172	2
2022-09-29 14:46:01	23.4	81	1
2022-09-29 14:46:01	23.6	168	2
2022-09-29 14:47:01	23.4	81	1
2022-09-29 14:47:01	23.6	172	2
2022-09-29 14:48:01	23.4	81	1
2022-09-29 14:48:01	23.6	172	2
2022-09-29 14:49:01	23.4	81	1
2022-09-29 14:49:01	23.6	170	2
2022-09-29 14:50:01	23.4	81	1
2022-09-29 14:50:01	23.6	175	2
2022-09-29 14:51:01	23.4	81	1
2022-09-29 14:51:01	23.6	168	2
2022-09-29 14:52:01	23.4	83	1
2022-09-29 14:52:01	23.6	175	2
2022-09-29 14:53:01	23.4	83	1
2022-09-29 14:53:01	23.6	172	2
2022-09-29 14:54:01	23.4	81	1
2022-09-29 14:54:01	23.6	168	2
2022-09-29 14:55:01	23.4	81	1
2022-09-29 14:55:01	23.6	172	2
2022-09-29 14:56:01	23.4	83	1
2022-09-29 14:56:01	23.6	170	2
2022-09-29 14:57:01	23.4	83	1
2022-09-29 14:57:01	23.6	172	2
2022-09-29 14:58:01	23.4	83	1
2022-09-29 14:58:01	23.6	172	2
2022-09-29 14:59:01	23.4	81	1
2022-09-29 14:59:01	23.6	170	2
2022-09-29 15:00:01	23.4	81	1
2022-09-29 15:00:01	23.6	168	2
2022-09-29 15:01:01	23.4	81	1
2022-09-29 15:01:01	23.6	168	2
2022-09-29 15:02:01	23.4	81	1
2022-09-29 15:02:01	23.6	172	2
2022-09-29 15:03:01	23.4	81	1
2022-09-29 15:03:01	23.6	172	2
2022-09-29 15:04:01	23.4	81	1
2022-09-29 15:04:01	23.6	175	2
2022-09-29 15:05:01	23.4	81	1
2022-09-29 15:05:01	23.6	168	2
2022-09-29 15:06:01	23.4	81	1
2022-09-29 15:06:01	23.6	172	2
2022-09-29 15:07:01	23.4	81	1
2022-09-29 15:07:01	23.6	170	2
2022-09-29 15:08:01	23.4	81	1
2022-09-29 15:08:01	23.6	168	2
2022-09-29 15:09:01	23.4	81	1
2022-09-29 15:09:01	23.6	170	2
2022-09-29 15:10:01	23.4	81	1
2022-09-29 15:10:01	23.6	172	2
2022-09-29 15:11:01	23.4	81	1
2022-09-29 15:11:01	23.6	172	2
2022-09-29 15:12:01	23.4	83	1
2022-09-29 15:12:01	23.6	168	2
2022-09-29 15:13:01	23.4	83	1
2022-09-29 15:13:01	23.6	170	2
2022-09-29 15:14:01	23.4	81	1
2022-09-29 15:14:01	23.6	172	2
2022-09-29 15:15:01	23.4	81	1
2022-09-29 15:15:01	23.6	172	2
2022-09-29 15:16:01	23.4	81	1
2022-09-29 15:16:01	23.6	170	2
2022-09-29 15:17:01	23.4	81	1
2022-09-29 15:17:01	23.6	175	2
2022-09-29 15:18:01	23.4	81	1
2022-09-29 15:18:01	23.6	172	2
2022-09-29 15:19:01	23.4	81	1
2022-09-29 15:19:01	23.6	172	2
2022-09-29 15:20:01	23.4	81	1
2022-09-29 15:20:01	23.6	168	2
2022-09-29 15:21:01	23	83	1
2022-09-29 15:21:01	23.6	170	2
2022-09-29 15:22:01	23.4	81	1
2022-09-29 15:22:01	23.6	168	2
2022-09-29 15:23:01	23.4	81	1
2022-09-29 15:23:01	23.6	170	2
2022-09-29 15:24:01	23.4	81	1
2022-09-29 15:24:01	23.6	168	2
2022-09-29 15:25:01	23.4	81	1
2022-09-29 15:25:01	23.6	168	2
2022-09-29 15:26:01	23.4	81	1
2022-09-29 15:26:01	23.6	172	2
2022-09-29 15:27:01	23.4	83	1
2022-09-29 15:27:01	23.6	168	2
2022-09-29 15:28:01	23	81	1
2022-09-29 15:28:01	23.6	168	2
2022-09-29 15:29:01	23.4	83	1
2022-09-29 15:29:01	23.6	172	2
2022-09-29 15:30:01	23	81	1
2022-09-29 15:30:02	23.6	172	2
2022-09-29 15:31:01	23.4	78	1
2022-09-29 15:31:02	23.6	168	2
2022-09-29 15:32:01	23.4	78	1
2022-09-29 15:32:02	23.6	175	2
2022-09-29 15:33:02	23.4	83	1
2022-09-29 15:33:02	23.6	170	2
2022-09-29 15:34:02	23.4	81	1
2022-09-29 15:34:02	23.6	175	2
2022-09-29 15:35:02	23.4	83	1
2022-09-29 15:35:02	23.6	170	2
2022-09-29 15:36:02	23.4	81	1
2022-09-29 15:36:02	23.6	175	2
2022-09-29 15:37:02	23.4	83	1
2022-09-29 15:37:02	23.6	175	2
2022-09-29 15:38:02	23.4	81	1
2022-09-29 15:38:02	23.6	168	2
2022-09-29 15:39:02	23.4	81	1
2022-09-29 15:39:02	23.6	175	2
2022-09-29 15:40:02	23.4	81	1
2022-09-29 15:40:02	23.6	170	2
2022-09-29 15:41:02	23.4	81	1
2022-09-29 15:41:02	23.6	175	2
2022-09-29 15:42:02	23.4	81	1
2022-09-29 15:42:02	23.6	168	2
2022-09-29 15:43:02	23.4	81	1
2022-09-29 15:43:02	23.6	168	2
2022-09-29 15:44:02	23.4	81	1
2022-09-29 15:44:02	23.6	175	2
2022-09-29 15:45:02	23.4	81	1
2022-09-29 15:45:02	23.6	172	2
2022-09-29 15:46:02	23.4	81	1
2022-09-29 15:46:02	23.6	168	2
2022-09-29 15:47:02	23.4	81	1
2022-09-29 15:47:02	23.6	168	2
2022-09-29 15:48:02	23.4	83	1
2022-09-29 15:48:02	23.6	170	2
2022-09-29 15:49:02	23.4	81	1
2022-09-29 15:49:02	23.6	175	2
2022-09-29 15:50:02	23.4	78	1
2022-09-29 15:50:02	23.6	168	2
2022-09-29 15:51:02	23.4	81	1
2022-09-29 15:51:02	23.6	168	2
2022-09-29 15:52:02	23.4	81	1
2022-09-29 15:52:02	23.6	175	2
2022-09-29 15:53:02	23.4	81	1
2022-09-29 15:53:02	23.6	172	2
2022-09-29 15:54:02	23.4	83	1
2022-09-29 15:54:02	23.6	170	2
2022-09-29 15:55:02	23.4	83	1
2022-09-29 15:55:02	23.6	172	2
2022-09-29 15:56:02	23.4	83	1
2022-09-29 15:56:02	23.6	175	2
2022-09-29 15:57:02	23.4	81	1
2022-09-29 15:57:02	23.6	168	2
2022-09-29 15:58:02	23.4	81	1
2022-09-29 15:58:02	23.6	175	2
2022-09-29 15:59:02	23.4	81	1
2022-09-29 15:59:02	23.6	172	2
2022-09-29 16:00:02	23.4	81	1
2022-09-29 16:00:02	23.6	172	2
2022-09-29 16:01:02	23.4	81	1
2022-09-29 16:01:02	23.6	170	2
2022-09-29 16:02:02	23.4	81	1
2022-09-29 16:02:02	23.6	170	2
2022-09-29 16:03:02	23.4	81	1
2022-09-29 16:03:02	23.6	175	2
2022-09-29 16:04:02	23	78	1
2022-09-29 16:04:02	23.6	172	2
2022-09-29 16:05:02	23.4	81	1
2022-09-29 16:05:02	23.6	168	2
2022-09-29 16:06:02	23	81	1
2022-09-29 16:06:02	23.6	170	2
2022-09-29 16:07:02	23.4	81	1
2022-09-29 16:07:02	23.6	170	2
2022-09-29 16:08:02	23.4	81	1
2022-09-29 16:08:02	23.6	175	2
2022-09-29 16:09:02	23	81	1
2022-09-29 16:09:02	23.6	168	2
2022-09-29 16:10:02	23.4	81	1
2022-09-29 16:10:02	23.6	170	2
2022-09-29 16:11:02	23.4	81	1
2022-09-29 16:11:02	23.6	172	2
2022-09-29 16:12:02	23.4	81	1
2022-09-29 16:12:02	23.6	172	2
2022-09-29 16:13:02	23	81	1
2022-09-29 16:13:02	23.6	168	2
2022-09-29 16:14:02	23.4	81	1
2022-09-29 16:14:02	23.6	170	2
2022-09-29 16:15:02	23.4	81	1
2022-09-29 16:15:02	23.6	172	2
2022-09-29 16:16:02	23.4	81	1
2022-09-29 16:16:02	23.6	170	2
2022-09-29 16:17:02	23.4	81	1
2022-09-29 16:17:02	23.6	172	2
2022-09-29 16:18:02	23.4	81	1
2022-09-29 16:18:02	23.6	172	2
2022-09-29 16:19:02	23.4	83	1
2022-09-29 16:19:02	23.6	170	2
2022-09-29 16:20:02	23.4	81	1
2022-09-29 16:20:02	23.6	175	2
2022-09-29 16:21:02	23.4	81	1
2022-09-29 16:21:02	23.6	172	2
2022-09-29 16:22:02	23.4	81	1
2022-09-29 16:22:02	23.6	175	2
2022-09-29 16:23:02	23.4	81	1
2022-09-29 16:23:02	23.6	168	2
2022-09-29 16:24:02	23.4	81	1
2022-09-29 16:24:02	23.6	172	2
2022-09-29 16:25:02	23.4	81	1
2022-09-29 16:25:02	23.6	175	2
2022-09-29 16:26:02	23.4	83	1
2022-09-29 16:26:02	23.6	172	2
2022-09-29 16:27:02	23.4	81	1
2022-09-29 16:27:02	23.6	170	2
2022-09-29 16:28:02	23.4	83	1
2022-09-29 16:28:02	23.6	170	2
2022-09-29 16:29:02	23.4	81	1
2022-09-29 16:29:02	23.6	168	2
2022-09-29 16:30:02	23.4	83	1
2022-09-29 16:30:02	23.6	172	2
2022-09-29 16:31:02	23.4	83	1
2022-09-29 16:31:02	23.6	172	2
2022-09-29 16:32:02	23.4	81	1
2022-09-29 16:32:02	23.6	172	2
2022-09-29 16:33:02	23.4	81	1
2022-09-29 16:33:02	23.6	170	2
2022-09-29 16:34:02	23.4	78	1
2022-09-29 16:34:02	23.6	170	2
2022-09-29 16:35:02	23.4	83	1
2022-09-29 16:35:02	23.6	172	2
2022-09-29 16:36:02	23.4	81	1
2022-09-29 16:36:02	23.6	168	2
2022-09-29 16:37:02	23.4	81	1
2022-09-29 16:37:02	23.6	168	2
2022-09-29 16:38:02	23.4	81	1
2022-09-29 16:38:02	23.6	168	2
2022-09-29 16:39:02	23.4	81	1
2022-09-29 16:39:02	23.6	172	2
2022-09-29 16:40:02	23.4	81	1
2022-09-29 16:40:02	23.6	168	2
2022-09-29 16:41:02	23.4	83	1
2022-09-29 16:41:02	23.6	175	2
2022-09-29 16:42:02	23.4	83	1
2022-09-29 16:42:02	23.6	168	2
2022-09-29 16:43:02	23.4	83	1
2022-09-29 16:43:02	23.6	175	2
2022-09-29 16:44:02	23.4	83	1
2022-09-29 16:44:02	23.6	170	2
2022-09-29 16:45:02	23.4	81	1
2022-09-29 16:45:02	23.6	170	2
2022-09-29 16:46:02	23.4	83	1
2022-09-29 16:46:02	23.6	172	2
2022-09-29 16:47:02	23.4	81	1
2022-09-29 16:47:02	23.6	170	2
2022-09-29 16:48:02	23.4	81	1
2022-09-29 16:48:02	23.6	168	2
2022-09-29 16:49:02	23.4	81	1
2022-09-29 16:49:02	23.6	172	2
2022-09-29 16:50:02	23.4	81	1
2022-09-29 16:50:02	23.6	172	2
2022-09-29 16:51:02	23.4	83	1
2022-09-29 16:51:02	23.6	172	2
2022-09-29 16:52:02	23.4	81	1
2022-09-29 16:52:02	23.6	175	2
2022-09-29 16:53:02	23.4	81	1
2022-09-29 16:53:02	23.6	175	2
2022-09-29 16:54:02	23.4	81	1
2022-09-29 16:54:02	23.6	175	2
2022-09-29 16:55:02	23.4	81	1
2022-09-29 16:55:02	23.6	168	2
2022-09-29 16:56:02	23.4	81	1
2022-09-29 16:56:02	23.6	168	2
2022-09-29 16:57:02	23.4	81	1
2022-09-29 16:57:02	23.6	168	2
2022-09-29 16:58:02	23.4	83	1
2022-09-29 16:58:02	23.6	172	2
2022-09-29 16:59:02	23.4	83	1
2022-09-29 16:59:02	23.6	175	2
2022-09-29 17:00:02	23.4	81	1
2022-09-29 17:00:02	23.6	168	2
2022-09-29 17:01:02	23.4	83	1
2022-09-29 17:01:02	23.6	170	2
2022-09-29 17:02:02	23.4	83	1
2022-09-29 17:02:02	23.6	172	2
2022-09-29 17:03:02	23.4	81	1
2022-09-29 17:03:02	23.6	175	2
2022-09-29 17:04:02	23.4	81	1
2022-09-29 17:04:02	23.6	168	2
2022-09-29 17:05:02	23.4	83	1
2022-09-29 17:05:02	23.6	175	2
2022-09-29 17:06:02	23.6	172	2
2022-09-29 17:06:03	23.4	81	1
2022-09-29 17:07:02	23.4	83	1
2022-09-29 17:07:03	23.6	175	2
2022-09-29 17:08:02	23.4	83	1
2022-09-29 17:08:03	23.6	170	2
2022-09-29 17:09:02	23.4	81	1
2022-09-29 17:09:03	23.6	168	2
2022-09-29 17:10:03	23.4	81	1
2022-09-29 17:10:03	23.6	168	2
2022-09-29 17:11:03	23.4	81	1
2022-09-29 17:11:03	23.6	175	2
2022-09-29 17:12:03	23.4	83	1
2022-09-29 17:12:03	23.6	170	2
2022-09-29 17:13:03	23.4	81	1
2022-09-29 17:13:03	23.6	175	2
2022-09-29 17:14:03	23.4	81	1
2022-09-29 17:14:03	23.6	170	2
2022-09-29 17:15:03	23.4	81	1
2022-09-29 17:15:03	23.6	172	2
2022-09-29 17:16:03	23.4	81	1
2022-09-29 17:16:03	23.6	168	2
2022-09-29 17:17:03	23.4	81	1
2022-09-29 17:17:03	23.6	172	2
2022-09-29 17:18:03	23.4	81	1
2022-09-29 17:18:03	23.6	175	2
2022-09-29 17:19:03	23.4	83	1
2022-09-29 17:19:03	23.6	175	2
2022-09-29 17:20:03	23.4	81	1
2022-09-29 17:20:03	23.6	175	2
2022-09-29 17:21:03	23.4	83	1
2022-09-29 17:21:03	23.6	170	2
2022-09-29 17:22:03	23.4	83	1
2022-09-29 17:22:03	23.6	172	2
2022-09-29 17:23:03	23.4	81	1
2022-09-29 17:23:03	23.6	168	2
2022-09-29 17:24:03	23.4	81	1
2022-09-29 17:24:03	23.6	170	2
2022-09-29 17:25:03	23.4	83	1
2022-09-29 17:25:03	23.6	175	2
2022-09-29 17:26:03	23.4	83	1
2022-09-29 17:26:03	23.6	170	2
2022-09-29 17:27:03	23.4	81	1
2022-09-29 17:27:03	23.6	175	2
2022-09-29 17:28:03	23.4	81	1
2022-09-29 17:28:03	23.6	168	2
2022-09-29 17:29:03	23.4	81	1
2022-09-29 17:29:03	23.6	168	2
2022-09-29 17:30:03	23.4	81	1
2022-09-29 17:30:03	23.6	170	2
2022-09-29 17:31:03	23.4	81	1
2022-09-29 17:31:03	23.6	175	2
2022-09-29 17:32:03	23.4	81	1
2022-09-29 17:32:03	23.6	168	2
2022-09-29 17:33:03	23.4	81	1
2022-09-29 17:33:03	23.6	175	2
2022-09-29 17:34:03	23.4	81	1
2022-09-29 17:34:03	23.6	170	2
2022-09-29 17:35:03	23.4	83	1
2022-09-29 17:35:03	23.6	170	2
2022-09-29 17:36:03	23.4	81	1
2022-09-29 17:36:03	23.6	175	2
2022-09-29 17:37:03	23.4	81	1
2022-09-29 17:37:03	23.6	168	2
2022-09-29 17:38:03	23.4	83	1
2022-09-29 17:38:03	23.6	170	2
2022-09-29 17:39:03	23.4	81	1
2022-09-29 17:39:03	23.6	168	2
2022-09-29 17:40:03	23.4	81	1
2022-09-29 17:40:03	23.6	175	2
2022-09-29 17:41:03	23.4	81	1
2022-09-29 17:41:03	23.6	172	2
2022-09-29 17:42:03	23.4	81	1
2022-09-29 17:42:03	23.6	172	2
2022-09-29 17:43:03	23.4	83	1
2022-09-29 17:43:03	23.6	170	2
2022-09-29 17:44:03	23.4	81	1
2022-09-29 17:44:03	23.6	172	2
2022-09-29 17:45:03	23.4	81	1
2022-09-29 17:45:03	23.6	168	2
2022-09-29 17:46:03	23.4	81	1
2022-09-29 17:46:03	23.6	168	2
2022-09-29 17:47:03	23.4	81	1
2022-09-29 17:47:03	23.6	175	2
2022-09-29 17:48:03	23.4	81	1
2022-09-29 17:48:03	23.6	168	2
2022-09-29 17:49:03	23.4	81	1
2022-09-29 17:49:03	23.6	170	2
2022-09-29 17:50:03	23.4	81	1
2022-09-29 17:50:03	23.6	175	2
2022-09-29 17:51:03	23.4	81	1
2022-09-29 17:51:03	23.6	175	2
2022-09-29 17:52:03	23.4	83	1
2022-09-29 17:52:03	23.6	168	2
2022-09-29 17:53:03	23.4	83	1
2022-09-29 17:53:03	23.6	170	2
2022-09-29 17:54:03	23.4	81	1
2022-09-29 17:54:03	23.6	168	2
2022-09-29 17:55:03	23.4	81	1
2022-09-29 17:55:03	23.6	172	2
2022-09-29 17:56:03	23.4	81	1
2022-09-29 17:56:03	23.6	170	2
2022-09-29 17:57:03	23.4	83	1
2022-09-29 17:57:03	23.6	170	2
2022-09-29 17:58:03	23.4	81	1
2022-09-29 17:58:03	24.2	175	2
2022-09-29 17:59:03	23.4	81	1
2022-09-29 17:59:03	23.6	170	2
2022-09-29 18:00:03	23.4	81	1
2022-09-29 18:00:03	23.6	168	2
2022-09-29 18:01:03	23.4	0	1
2022-09-29 18:01:03	23.6	0	2
2022-09-29 18:02:03	23.4	0	1
2022-09-29 18:02:03	23.6	0	2
2022-09-29 18:03:03	23.4	0	1
2022-09-29 18:03:03	23.6	0	2
2022-09-29 18:04:03	23.4	0	1
2022-09-29 18:04:03	23.6	0	2
2022-09-29 18:05:03	23.4	0	1
2022-09-29 18:05:03	23.6	0	2
2022-09-29 18:06:03	23.4	0	1
2022-09-29 18:06:03	24.2	0	2
2022-09-29 18:07:03	23.4	0	1
2022-09-29 18:07:03	23.6	0	2
2022-09-29 18:08:03	23.4	0	1
2022-09-29 18:08:03	23.6	0	2
2022-09-29 18:09:03	23.4	0	1
2022-09-29 18:09:03	24.2	0	2
2022-09-29 18:10:03	23.4	0	1
2022-09-29 18:10:03	24.2	0	2
2022-09-29 18:11:03	23.4	0	1
2022-09-29 18:11:03	24.2	0	2
2022-09-29 18:12:03	23.4	0	1
2022-09-29 18:12:03	24.2	0	2
2022-09-29 18:13:03	23.4	0	1
2022-09-29 18:13:03	24.2	0	2
2022-09-29 18:14:03	23.4	0	1
2022-09-29 18:14:03	24.2	0	2
