DateTime	Type	Cage	Corner	Side	State
2020-03-15 16:25:17.789	Door	1	1	1	1
2020-03-15 16:25:26.380	Door	1	1	2	0
2020-03-15 16:25:27.806	Door	1	1	2	1
2020-03-15 16:25:40.358	Door	1	1	1	1
2020-03-15 16:25:40.358	Door	1	1	2	1
2020-03-15 16:25:42.661	Door	1	1	1	0
2020-03-15 16:25:42.665	Door	1	1	2	0
2020-03-15 16:27:28.030	Door	1	4	7	0
2020-03-15 16:27:28.046	Door	1	4	8	0
2020-03-15 16:28:06.159	Door	1	3	5	0
2020-03-15 16:28:06.163	Door	1	3	6	0
2020-03-15 16:28:24.918	Door	1	2	3	0
2020-03-15 16:28:24.922	Door	1	2	4	0
2020-03-15 16:36:15.390	Door	1	4	7	0
2020-03-15 16:36:15.406	Door	1	4	8	0
2020-03-15 16:38:02.626	Door	1	1	1	0
2020-03-15 16:38:02.642	Door	1	1	2	0
2020-03-15 16:46:12.023	Door	1	2	3	0
2020-03-15 16:46:12.027	Door	1	2	4	0
2020-03-15 16:47:14.807	Door	1	3	6	0
2020-03-15 16:47:16.232	Door	1	3	6	1
2020-03-15 16:47:17.918	Door	1	4	7	0
2020-03-15 16:47:17.939	Door	1	4	8	0
2020-03-15 16:47:18.467	Door	1	3	6	1
2020-03-15 16:47:28.336	Door	1	3	6	1
2020-03-15 16:47:32.173	Door	1	3	5	0
2020-03-15 16:47:33.598	Door	1	3	5	1
2020-03-15 16:47:38.675	Door	1	3	5	1
2020-03-15 16:47:44.202	Door	1	3	5	1
2020-03-15 16:47:44.202	Door	1	3	6	1
2020-03-15 16:47:45.179	Door	1	4	7	0
2020-03-15 16:47:45.196	Door	1	4	8	0
2020-03-15 16:47:46.430	Door	1	3	5	0
2020-03-15 16:47:46.447	Door	1	3	6	0
2020-03-15 16:48:01.642	Door	1	1	1	0
2020-03-15 16:48:01.659	Door	1	1	2	0
2020-03-15 16:48:47.730	Door	1	2	3	0
2020-03-15 16:48:47.747	Door	1	2	4	0
2020-03-15 16:49:09.278	Door	2	1	1	0
2020-03-15 16:49:09.294	Door	2	1	2	0
2020-03-15 16:49:11.571	Door	1	2	3	0
2020-03-15 16:49:11.574	Door	1	2	4	0
2020-03-15 16:49:23.766	Door	1	4	7	0
2020-03-15 16:49:23.783	Door	1	4	8	0
2020-03-15 16:49:48.449	Door	2	3	6	0
2020-03-15 16:49:49.888	Door	2	3	6	1
2020-03-15 16:49:49.959	Door	2	3	5	0
2020-03-15 16:49:49.959	Door	2	3	6	1
2020-03-15 16:49:51.386	Door	2	3	6	0
2020-03-15 16:50:10.583	Door	2	2	3	0
2020-03-15 16:50:10.599	Door	2	2	4	0
2020-03-15 16:50:48.372	Door	2	1	1	0
2020-03-15 16:50:48.389	Door	2	1	2	0
2020-03-15 16:50:52.055	Door	2	2	4	0
2020-03-15 16:50:53.489	Door	2	2	4	1
2020-03-15 16:50:54.017	Door	2	2	3	0
2020-03-15 16:50:55.455	Door	2	2	3	1
2020-03-15 16:51:00.904	Door	2	2	3	1
2020-03-15 16:51:00.904	Door	2	2	4	1
2020-03-15 16:51:03.146	Door	2	2	3	0
2020-03-15 16:51:03.152	Door	2	2	4	0
2020-03-15 16:52:35.255	Door	2	2	3	0
2020-03-15 16:52:35.271	Door	2	2	4	0
2020-03-15 16:53:35.705	Door	2	4	7	0
2020-03-15 16:53:35.721	Door	2	4	8	0
2020-03-15 16:54:06.161	Door	2	1	1	0
2020-03-15 16:54:06.178	Door	2	1	2	0
2020-03-15 16:54:18.687	Door	2	2	3	0
2020-03-15 16:54:18.703	Door	2	2	4	0
2020-03-15 16:55:03.147	Door	2	4	7	0
2020-03-15 16:55:03.163	Door	2	4	8	0
2020-03-15 16:55:54.516	Door	1	3	6	0
2020-03-15 16:55:55.941	Door	1	3	6	1
2020-03-15 16:55:57.555	Door	1	3	6	1
2020-03-15 16:56:01.359	Door	1	3	6	1
2020-03-15 16:56:02.609	Door	1	3	6	1
2020-03-15 16:56:04.668	Door	1	3	6	1
2020-03-15 16:56:08.556	Door	1	3	6	1
2020-03-15 16:56:13.427	Door	1	3	6	1
2020-03-15 16:56:19.731	Door	1	3	6	1
2020-03-15 16:56:23.984	Door	1	3	5	0
2020-03-15 16:56:23.984	Door	1	3	6	1
2020-03-15 16:56:26.150	Door	1	3	6	0
2020-03-15 16:56:34.749	Door	1	1	1	0
2020-03-15 16:56:34.766	Door	1	1	2	0
2020-03-15 16:56:43.839	Door	1	2	3	0
2020-03-15 16:56:43.843	Door	1	2	4	0
2020-03-15 16:57:09.295	Door	1	3	6	0
2020-03-15 16:57:10.720	Door	1	3	6	1
2020-03-15 16:57:21.160	Door	1	3	6	1
2020-03-15 16:57:24.783	Door	1	3	6	1
2020-03-15 16:57:24.814	Door	1	3	6	1
2020-03-15 16:57:24.960	Door	1	3	6	1
2020-03-15 16:57:25.803	Door	1	3	5	0
2020-03-15 16:57:25.803	Door	1	3	6	1
2020-03-15 16:57:28.116	Door	1	3	6	0
2020-03-15 16:57:58.927	Door	1	3	6	0
2020-03-15 16:58:00.205	Door	1	3	6	1
2020-03-15 16:58:03.814	Door	1	3	5	0
2020-03-15 16:58:05.239	Door	1	3	5	1
2020-03-15 16:58:11.424	Door	1	3	5	1
2020-03-15 16:58:13.497	Door	1	3	5	1
2020-03-15 16:58:15.462	Door	1	3	5	1
2020-03-15 16:58:15.462	Door	1	3	6	1
2020-03-15 16:58:17.706	Door	1	3	5	0
2020-03-15 16:58:17.710	Door	1	3	6	0
2020-03-15 16:59:14.350	Door	2	1	1	0
2020-03-15 16:59:14.367	Door	2	1	2	0
2020-03-15 16:59:35.343	Door	2	2	3	0
2020-03-15 16:59:35.360	Door	2	2	4	0
2020-03-15 17:00:24.469	Door	1	4	7	0
2020-03-15 17:00:24.486	Door	1	4	8	0
2020-03-15 17:00:49.809	Door	1	4	7	0
2020-03-15 17:00:49.825	Door	1	4	8	0
2020-03-15 17:01:40.433	Door	1	4	7	0
2020-03-15 17:01:40.449	Door	1	4	8	0
2020-03-15 17:02:29.045	Door	2	2	3	0
2020-03-15 17:02:29.062	Door	2	2	4	0
2020-03-15 17:02:50.242	Door	2	4	7	0
2020-03-15 17:02:50.272	Door	2	4	8	0
2020-03-15 17:03:22.627	Door	2	4	7	0
2020-03-15 17:03:22.644	Door	2	4	8	0
2020-03-15 17:03:25.680	Door	2	4	7	0
2020-03-15 17:03:25.710	Door	2	4	8	0
2020-03-15 17:03:30.144	Door	2	3	6	0
2020-03-15 17:03:31.582	Door	2	3	6	1
2020-03-15 17:03:31.673	Door	2	2	3	0
2020-03-15 17:03:33.105	Door	2	2	3	1
2020-03-15 17:03:34.695	Door	2	2	3	1
2020-03-15 17:03:34.708	Door	2	2	4	0
2020-03-15 17:03:36.386	Door	2	3	6	1
2020-03-15 17:03:37.055	Door	2	2	3	0
2020-03-15 17:03:45.201	Door	1	3	6	0
2020-03-15 17:03:46.626	Door	1	3	6	1
2020-03-15 17:03:51.448	Door	1	3	5	0
2020-03-15 17:03:52.875	Door	1	3	5	1
2020-03-15 17:03:56.501	Door	1	3	5	1
2020-03-15 17:03:56.501	Door	1	3	6	1
2020-03-15 17:03:56.532	Door	2	3	6	1
2020-03-15 17:03:58.747	Door	1	3	5	0
2020-03-15 17:03:58.765	Door	1	3	6	0
2020-03-15 17:04:17.293	Door	2	2	3	0
2020-03-15 17:04:17.293	Door	2	2	4	0
2020-03-15 17:04:19.133	Door	2	1	1	0
2020-03-15 17:04:19.137	Door	2	1	2	0
2020-03-15 17:04:26.016	Door	2	3	5	0
2020-03-15 17:04:26.016	Door	2	3	6	1
2020-03-15 17:04:28.354	Door	2	3	6	0
2020-03-15 17:04:51.161	Door	2	3	5	0
2020-03-15 17:04:51.178	Door	2	3	6	0
2020-03-15 17:05:02.005	Door	1	1	1	0
2020-03-15 17:05:02.021	Door	1	1	2	0
2020-03-15 17:05:33.174	Door	1	4	7	0
2020-03-15 17:05:33.205	Door	1	4	8	0
2020-03-15 17:05:57.095	Door	1	2	3	0
2020-03-15 17:05:57.124	Door	1	2	4	0
2020-03-15 17:06:04.299	Door	2	3	5	0
2020-03-15 17:06:04.316	Door	2	3	6	0
2020-03-15 17:06:25.743	Door	1	2	3	0
2020-03-15 17:06:25.760	Door	1	2	4	0
2020-03-15 17:06:27.299	Door	2	1	1	0
2020-03-15 17:06:27.303	Door	2	1	2	0
2020-03-15 17:06:40.935	Door	1	1	1	0
2020-03-15 17:06:40.965	Door	1	1	2	0
2020-03-15 17:06:55.016	Door	2	1	1	0
2020-03-15 17:06:55.032	Door	2	1	2	0
2020-03-15 17:07:03.468	Door	1	1	1	0
2020-03-15 17:07:03.498	Door	1	1	2	0
2020-03-15 17:07:22.775	Door	1	2	3	0
2020-03-15 17:07:22.791	Door	1	2	4	0
2020-03-15 17:07:33.885	Door	2	2	3	0
2020-03-15 17:07:35.159	Door	2	2	3	1
2020-03-15 17:07:35.888	Door	2	4	7	0
2020-03-15 17:07:35.905	Door	2	4	8	0
2020-03-15 17:07:48.037	Door	2	2	3	1
2020-03-15 17:07:53.052	Door	2	4	7	0
2020-03-15 17:07:53.056	Door	2	4	8	0
2020-03-15 17:07:55.700	Door	2	2	3	1
2020-03-15 17:07:55.700	Door	2	2	4	0
2020-03-15 17:07:58.059	Door	2	2	3	0
2020-03-15 17:08:01.984	Door	2	3	5	0
2020-03-15 17:08:01.988	Door	2	3	6	0
2020-03-15 17:08:10.829	Door	2	3	5	0
2020-03-15 17:08:10.846	Door	2	3	6	0
2020-03-15 17:08:26.616	Door	2	4	7	0
2020-03-15 17:08:26.646	Door	2	4	8	0
2020-03-15 17:08:29.271	Door	2	4	7	0
2020-03-15 17:08:29.275	Door	2	4	8	0
2020-03-15 17:08:39.521	Door	2	2	3	0
2020-03-15 17:08:39.521	Door	2	2	4	0
2020-03-15 17:08:40.542	Door	2	1	1	0
2020-03-15 17:08:40.558	Door	2	1	2	0
2020-03-15 17:09:09.292	Door	2	3	5	0
2020-03-15 17:09:09.308	Door	2	3	6	0
2020-03-15 17:09:14.100	Door	2	3	5	0
2020-03-15 17:09:14.116	Door	2	3	6	0
2020-03-15 17:09:26.246	Door	2	4	7	0
2020-03-15 17:09:26.263	Door	2	4	8	0
2020-03-15 17:09:32.595	Door	2	1	2	0
2020-03-15 17:09:34.019	Door	2	1	2	1
2020-03-15 17:09:39.974	Door	2	1	2	1
2020-03-15 17:09:40.641	Door	2	1	2	1
2020-03-15 17:09:42.616	Door	2	1	1	0
2020-03-15 17:09:44.040	Door	2	1	1	1
2020-03-15 17:09:46.897	Door	2	1	1	1
2020-03-15 17:09:46.897	Door	2	1	2	1
2020-03-15 17:09:49.086	Door	2	2	3	0
2020-03-15 17:09:49.100	Door	2	2	4	0
2020-03-15 17:09:49.263	Door	2	1	1	0
2020-03-15 17:09:49.267	Door	2	1	2	0
2020-03-15 17:10:03.573	Door	2	2	3	0
2020-03-15 17:10:03.589	Door	2	2	4	0
2020-03-15 17:10:47.775	Door	2	1	1	0
2020-03-15 17:10:47.792	Door	2	1	2	0
2020-03-15 17:11:16.157	Door	2	3	5	0
2020-03-15 17:11:16.173	Door	2	3	6	0
2020-03-15 17:11:24.158	Door	2	1	1	0
2020-03-15 17:11:24.162	Door	2	1	2	0
2020-03-15 17:11:37.528	Door	2	2	4	0
2020-03-15 17:11:38.953	Door	2	2	4	1
2020-03-15 17:11:42.952	Door	2	2	3	0
2020-03-15 17:11:43.933	Door	2	2	3	0
2020-03-15 17:11:44.377	Door	2	2	3	1
2020-03-15 17:11:46.153	Door	2	2	3	1
2020-03-15 17:11:46.153	Door	2	2	4	1
2020-03-15 17:11:46.550	Door	2	2	3	1
2020-03-15 17:11:46.570	Door	2	2	4	1
2020-03-15 17:11:47.928	Door	2	2	3	0
2020-03-15 17:11:47.932	Door	2	2	4	0
2020-03-15 17:11:51.707	Door	2	3	5	0
2020-03-15 17:11:51.737	Door	2	3	6	0
2020-03-15 17:12:01.571	Door	2	4	7	0
2020-03-15 17:12:01.589	Door	2	4	8	0
2020-03-15 17:12:41.214	Door	2	2	3	0
2020-03-15 17:12:42.625	Door	2	2	3	1
2020-03-15 17:12:43.682	Door	2	2	4	0
2020-03-15 17:12:45.106	Door	2	2	4	1
2020-03-15 17:12:47.441	Door	2	2	4	1
2020-03-15 17:12:48.934	Door	2	2	4	1
2020-03-15 17:12:52.202	Door	2	2	3	1
2020-03-15 17:12:55.622	Door	2	2	3	1
2020-03-15 17:12:59.907	Door	2	2	4	1
2020-03-15 17:13:03.363	Door	2	2	3	1
2020-03-15 17:13:03.363	Door	2	2	4	1
2020-03-15 17:13:05.615	Door	2	2	3	0
2020-03-15 17:13:05.619	Door	2	2	4	0
2020-03-15 17:13:10.730	Door	2	4	7	0
2020-03-15 17:13:10.747	Door	2	4	8	0
2020-03-15 17:13:24.413	Door	2	2	3	0
2020-03-15 17:13:25.838	Door	2	2	3	1
2020-03-15 17:13:36.419	Door	2	2	4	0
2020-03-15 17:13:37.853	Door	2	2	4	1
2020-03-15 17:13:38.524	Door	2	2	3	1
2020-03-15 17:13:38.524	Door	2	2	4	1
2020-03-15 17:13:40.790	Door	2	2	3	0
2020-03-15 17:13:40.794	Door	2	2	4	0
2020-03-15 17:13:40.872	Door	2	1	1	0
2020-03-15 17:13:40.876	Door	2	1	2	0
2020-03-15 17:14:01.129	Door	2	2	3	0
2020-03-15 17:14:01.146	Door	2	2	4	0
2020-03-15 17:14:17.057	Door	2	3	5	0
2020-03-15 17:14:17.057	Door	2	3	6	0
2020-03-15 17:14:17.475	Door	2	3	5	0
2020-03-15 17:14:17.492	Door	2	3	6	0
2020-03-15 17:14:34.672	Door	2	3	5	0
2020-03-15 17:14:34.688	Door	2	3	6	0
2020-03-15 17:14:36.748	Door	1	3	5	0
2020-03-15 17:14:36.765	Door	1	3	6	0
2020-03-15 17:14:40.251	Door	1	4	7	0
2020-03-15 17:14:40.255	Door	1	4	8	0
2020-03-15 17:14:53.052	Door	1	4	7	0
2020-03-15 17:14:53.068	Door	1	4	8	0
2020-03-15 17:14:57.593	Door	1	3	5	0
2020-03-15 17:14:57.610	Door	1	3	6	0
2020-03-15 17:15:08.098	Door	1	1	2	0
2020-03-15 17:15:08.497	Door	1	1	2	0
2020-03-15 17:15:08.511	Door	1	1	2	1
2020-03-15 17:15:08.601	Door	2	1	1	0
2020-03-15 17:15:08.617	Door	2	1	2	0
2020-03-15 17:15:13.298	Door	1	4	7	0
2020-03-15 17:15:13.315	Door	1	4	8	0
2020-03-15 17:15:17.376	Door	1	1	1	0
2020-03-15 17:15:18.788	Door	1	1	1	1
2020-03-15 17:15:22.210	Door	2	2	3	0
2020-03-15 17:15:23.635	Door	2	2	3	1
2020-03-15 17:15:25.076	Door	2	2	4	0
2020-03-15 17:15:25.426	Door	2	2	4	1
2020-03-15 17:15:28.327	Door	2	2	3	1
2020-03-15 17:15:28.327	Door	2	2	4	1
2020-03-15 17:15:30.606	Door	2	2	3	0
2020-03-15 17:15:30.611	Door	2	2	4	0
2020-03-15 17:15:30.704	Door	1	1	1	1
2020-03-15 17:15:30.704	Door	1	1	2	1
2020-03-15 17:15:33.089	Door	1	1	1	0
2020-03-15 17:15:33.106	Door	1	1	2	0
2020-03-15 17:15:36.612	Door	1	2	3	0
2020-03-15 17:15:36.641	Door	1	2	4	0
2020-03-15 17:15:45.575	Door	1	1	1	0
2020-03-15 17:15:45.591	Door	1	1	2	0
2020-03-15 17:16:01.078	Door	1	3	6	0
2020-03-15 17:16:01.845	Door	1	3	6	1
2020-03-15 17:16:11.317	Door	1	3	5	0
2020-03-15 17:16:11.389	Door	1	3	5	0
2020-03-15 17:16:12.742	Door	1	3	5	1
2020-03-15 17:16:16.313	Door	1	3	6	1
2020-03-15 17:16:17.533	Door	1	3	6	1
2020-03-15 17:16:21.143	Door	1	3	5	1
2020-03-15 17:16:35.835	Door	1	3	5	1
2020-03-15 17:16:35.835	Door	1	3	6	1
2020-03-15 17:16:38.205	Door	1	3	5	0
2020-03-15 17:16:38.222	Door	1	3	6	0
2020-03-15 17:16:38.915	Door	1	3	6	0
2020-03-15 17:16:39.725	Door	1	3	6	0
2020-03-15 17:16:40.353	Door	1	3	6	1
2020-03-15 17:16:57.103	Door	1	3	6	1
2020-03-15 17:17:05.226	Door	1	3	5	0
2020-03-15 17:17:06.494	Door	1	3	5	1
2020-03-15 17:17:10.164	Door	1	1	1	0
2020-03-15 17:17:10.180	Door	1	1	2	0
2020-03-15 17:17:10.220	Door	1	3	6	1
2020-03-15 17:17:13.579	Door	1	3	5	1
2020-03-15 17:17:13.580	Door	1	3	6	1
2020-03-15 17:17:15.929	Door	1	3	5	0
2020-03-15 17:17:15.933	Door	1	3	6	0
2020-03-15 17:17:41.877	Door	2	4	7	0
2020-03-15 17:17:41.894	Door	2	4	8	0
2020-03-15 17:18:24.971	Door	2	1	1	0
2020-03-15 17:18:24.975	Door	2	1	2	0
2020-03-15 17:18:46.012	Door	2	3	5	0
2020-03-15 17:18:46.028	Door	2	3	6	0
2020-03-15 17:18:49.950	Door	1	3	5	0
2020-03-15 17:18:49.967	Door	1	3	6	0
2020-03-15 17:18:52.410	Door	2	1	1	0
2020-03-15 17:18:52.427	Door	2	1	2	0
2020-03-15 17:18:55.830	Door	2	2	3	0
2020-03-15 17:18:57.061	Door	2	2	3	1
2020-03-15 17:18:57.988	Door	2	2	3	1
2020-03-15 17:19:00.073	Door	2	2	4	0
2020-03-15 17:19:01.511	Door	2	2	4	1
2020-03-15 17:19:03.227	Door	2	2	3	1
2020-03-15 17:19:04.122	Door	2	2	3	1
2020-03-15 17:19:08.023	Door	2	2	3	1
2020-03-15 17:19:08.023	Door	2	2	4	1
2020-03-15 17:19:10.339	Door	2	2	3	0
2020-03-15 17:19:10.357	Door	2	2	4	0
2020-03-15 17:19:11.916	Door	2	4	7	0
2020-03-15 17:19:11.916	Door	2	4	8	0
2020-03-15 17:19:33.146	Door	2	4	7	0
2020-03-15 17:19:33.150	Door	2	4	8	0
2020-03-15 17:19:44.654	Door	2	1	1	0
2020-03-15 17:19:44.671	Door	2	1	2	0
2020-03-15 17:19:45.737	Door	2	2	3	0
2020-03-15 17:19:45.753	Door	2	2	4	0
2020-03-15 17:19:51.613	Door	2	2	3	0
2020-03-15 17:19:51.630	Door	2	2	4	0
2020-03-15 17:20:24.553	Door	2	3	5	0
2020-03-15 17:20:24.569	Door	2	3	6	0
2020-03-15 17:20:30.393	Door	1	2	3	0
2020-03-15 17:20:30.409	Door	1	2	4	0
2020-03-15 17:20:38.129	Door	2	3	5	0
2020-03-15 17:20:38.146	Door	2	3	6	0
2020-03-15 17:20:41.253	Door	1	3	5	0
2020-03-15 17:20:42.677	Door	1	3	5	1
2020-03-15 17:20:42.743	Door	2	1	1	0
2020-03-15 17:20:42.760	Door	2	1	2	0
2020-03-15 17:20:47.125	Door	2	2	4	0
2020-03-15 17:20:48.550	Door	2	2	4	1
2020-03-15 17:20:51.136	Door	2	4	7	0
2020-03-15 17:20:51.153	Door	2	4	8	0
2020-03-15 17:20:53.387	Door	2	2	3	0
2020-03-15 17:20:54.615	Door	2	2	3	1
2020-03-15 17:20:57.955	Door	2	2	4	1
2020-03-15 17:20:58.378	Door	2	2	4	1
2020-03-15 17:20:58.441	Door	2	2	4	1
2020-03-15 17:20:59.073	Door	2	2	3	1
2020-03-15 17:20:59.074	Door	2	2	4	1
2020-03-15 17:21:00.493	Door	2	2	3	0
2020-03-15 17:21:00.511	Door	2	2	4	0
2020-03-15 17:21:02.054	Door	1	4	7	0
2020-03-15 17:21:02.058	Door	1	4	8	0
2020-03-15 17:21:02.074	Door	1	3	6	0
2020-03-15 17:21:02.573	Door	1	3	6	0
2020-03-15 17:21:03.547	Door	1	3	6	1
2020-03-15 17:21:05.528	Door	1	3	5	1
2020-03-15 17:21:05.896	Door	1	1	1	0
2020-03-15 17:21:05.926	Door	1	1	2	0
2020-03-15 17:21:09.823	Door	1	3	5	1
2020-03-15 17:21:09.823	Door	1	3	6	1
2020-03-15 17:21:12.112	Door	1	3	5	0
2020-03-15 17:21:12.116	Door	1	3	6	0
2020-03-15 17:21:29.427	Door	2	4	7	0
2020-03-15 17:21:29.443	Door	2	4	8	0
2020-03-15 17:21:30.698	Door	1	4	7	0
2020-03-15 17:21:30.698	Door	1	4	8	0
2020-03-15 17:21:32.550	Door	1	3	5	0
2020-03-15 17:21:32.554	Door	1	3	6	0
2020-03-15 17:21:39.784	Door	2	1	1	0
2020-03-15 17:21:39.801	Door	2	1	2	0
2020-03-15 17:21:48.521	Door	2	4	7	0
2020-03-15 17:21:48.525	Door	2	4	8	0
2020-03-15 17:21:56.123	Door	1	2	4	0
2020-03-15 17:21:56.195	Door	1	2	4	0
2020-03-15 17:21:56.307	Door	1	2	4	0
2020-03-15 17:21:56.432	Door	1	2	4	0
2020-03-15 17:21:57.534	Door	1	2	4	1
2020-03-15 17:21:57.681	Door	2	3	5	0
2020-03-15 17:21:57.681	Door	2	3	6	0
2020-03-15 17:21:58.109	Door	1	2	4	1
2020-03-15 17:22:00.294	Door	1	2	4	1
2020-03-15 17:22:01.601	Door	1	2	3	0
2020-03-15 17:22:03.038	Door	1	2	3	1
2020-03-15 17:22:04.692	Door	1	2	3	1
2020-03-15 17:22:05.005	Door	1	2	3	1
2020-03-15 17:22:07.304	Door	1	2	3	1
2020-03-15 17:22:07.305	Door	1	2	4	1
2020-03-15 17:22:09.628	Door	1	2	3	0
2020-03-15 17:22:09.632	Door	1	2	4	0
2020-03-15 17:22:13.715	Door	2	2	3	0
2020-03-15 17:22:13.715	Door	2	2	4	0
2020-03-15 17:22:26.560	Door	2	1	1	0
2020-03-15 17:22:26.576	Door	2	1	2	0
2020-03-15 17:22:40.948	Door	2	3	5	0
2020-03-15 17:22:40.952	Door	2	3	6	0
2020-03-15 17:22:48.552	Door	1	3	5	0
2020-03-15 17:22:48.582	Door	1	3	6	0
2020-03-15 17:22:54.681	Door	2	1	1	0
2020-03-15 17:22:54.698	Door	2	1	2	0
2020-03-15 17:22:54.995	Door	1	3	5	0
2020-03-15 17:22:55.011	Door	1	3	6	0
2020-03-15 17:22:57.969	Door	1	4	7	0
2020-03-15 17:22:57.998	Door	1	4	8	0
2020-03-15 17:23:00.222	Door	1	2	3	0
2020-03-15 17:23:01.659	Door	1	2	3	1
2020-03-15 17:23:12.231	Door	1	2	3	1
2020-03-15 17:23:12.231	Door	1	2	4	0
