VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
11588	0	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	2	Correct	0	0	0	0	6	1.931	0	0	0	2023-03-20	06:35:08.764	2108.764	2023-03-20	06:35:26.955	2126.955	18.191	1
11592	1	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	1	Incorrect	1	2	0	0	2	0.23	0	0	0	2023-03-20	06:38:31.329	2311.329	2023-03-20	06:38:37.369	2317.369	6.04	1
11676	2	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	3	Incorrect	1	3	0	0	3	0.477	0	0	0	2023-03-20	08:50:50.991	10250.991	2023-03-20	08:50:56.193	10256.193	5.202	1
11680	3	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	2	Correct	0	0	0	0	10	2.687	0	0	0	2023-03-20	08:52:09.855	10329.855	2023-03-20	08:52:18.568	10338.568	8.713	1
11690	4	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	2	Correct	0	0	0	0	3	0.311	0	0	0	2023-03-20	08:52:56.790	10376.79	2023-03-20	08:53:00.357	10380.357	3.567	1
11735	5	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	4	Incorrect	1	1	0	0	1	0.512	0	0	0	2023-03-20	09:08:26.113	11306.113	2023-03-20	09:08:35.780	11315.78	9.667	1
11770	6	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	1	Incorrect	1	4	0	0	4	1.398	0	0	0	2023-03-20	09:17:08.800	11828.8	2023-03-20	09:17:28.361	11848.361	19.561	1
11774	7	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	2	Correct	0	0	0	0	16	4.977	0	0	0	2023-03-20	09:17:57.518	11877.518	2023-03-20	09:18:47.232	11927.232	49.714	1
11781	8	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	2	Correct	0	0	0	0	0	0	0	0	0	2023-03-20	09:21:54.181	12114.181	2023-03-20	09:21:56.161	12116.161	1.98	1
11807	9	0002-YK86	900200000471825	Female	Group2A	2 No water D3	2	2	Correct	0	0	0	0	3	1.859	0	0	0	2023-03-20	11:52:02.628	21122.628	2023-03-20	11:52:10.660	21130.66	8.032	1
