VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
5699	0	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	2	Incorrect	1	2	0	0	2	0.579	0	0	0	2023-03-24	06:07:20.142	440.142	2023-03-24	06:07:22.249	442.249	2.107	1
5703	1	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	1	Incorrect	1	3	0	0	3	1.236	0	0	0	2023-03-24	06:08:45.628	525.628	2023-03-24	06:08:56.465	536.465	10.837	1
5709	2	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	3	Incorrect	1	4	0	0	4	1.616	0	0	0	2023-03-24	06:12:02.191	722.191	2023-03-24	06:12:07.584	727.584	5.393	1
5710	3	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	4	Correct	0	13	0	0	15	20.15	55	7.1178556	2.93199992179871	2023-03-24	06:12:14.881	734.881	2023-03-24	06:15:25.259	925.259	190.378	1
5826	4	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	1	Correct	0	1	0	0	2	9.047	32	7.2296019	4.56400012969971	2023-03-24	06:55:39.916	3339.916	2023-03-24	06:55:51.394	3351.394	11.478	1
5847	5	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	2	Correct	0	0	0	0	1	0.841	0	0	0	2023-03-24	06:58:44.426	3524.426	2023-03-24	06:58:47.024	3527.024	2.598	1
5871	6	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	4	Incorrect	1	1	0	0	1	0.323	0	0	0	2023-03-24	07:02:47.304	3767.304	2023-03-24	07:02:54.778	3774.778	7.474	1
5895	7	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	1	Incorrect	1	1	0	0	1	0.215	0	0	0	2023-03-24	07:08:39.297	4119.297	2023-03-24	07:08:43.669	4123.669	4.372	1
5910	8	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	2	Incorrect	1	1	0	0	1	0.538	0	0	0	2023-03-24	07:11:20.975	4280.975	2023-03-24	07:11:24.092	4284.092	3.117	1
5912	9	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	3	Correct	0	1	0	0	2	8.602	54	7.1657313	2.81399989128113	2023-03-24	07:11:30.601	4290.601	2023-03-24	07:11:50.795	4310.795	20.194	1
6017	10	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	4	Correct	0	2	0	0	3	9.086	53	6.7755991	2.74399995803833	2023-03-24	07:36:23.642	5783.642	2023-03-24	07:37:03.390	5823.39	39.748	1
6019	11	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	3	Incorrect	1	1	0	0	1	0.723	0	0	0	2023-03-24	07:37:09.595	5829.595	2023-03-24	07:37:13.940	5833.94	4.345	1
6240	12	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	2	Incorrect	1	1	0	0	1	0.411	0	0	0	2023-03-24	16:24:59.225	37499.225	2023-03-24	16:25:01.427	37501.427	2.202	1
6242	13	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	4	Incorrect	1	1	0	0	1	0.367	0	0	0	2023-03-24	16:31:36.519	37896.519	2023-03-24	16:31:39.468	37899.468	2.949	1
6243	14	0002-YK86	900200000471825	Female	Group2A	4 Patrolling 1 clockwise	2	3	Incorrect	1	1	0	0	1	0.284	0	0	0	2023-03-24	16:31:43.958	37903.958	2023-03-24	16:31:53.660	37913.66	9.702	1
