ID	Number_DAs	Success_DAs	Challenge	Group
0002-YK88	4	3	CW2	WT
0002-YK88	5	3	CW2	WT
0002-YK88	6	3	CW2	WT
0002-YK88	7	4	CW2	WT
0002-YK88	8	4	CW2	WT
0002-YK88	9	4	CW2	WT
0002-YK88	10	4	CW2	WT
0002-YK88	11	4	CW2	WT
0002-YK88	12	4	CW2	WT
0002-YK88	13	4	CW2	WT
0002-YK88	14	5	CW2	WT
0002-YK88	15	5	CW2	WT
0002-YK88	16	5	CW2	WT
0002-YK88	17	5	CW2	WT
0002-YK88	18	5	CW2	WT
0002-YK88	19	6	CW2	WT
0002-YK88	20	6	CW2	WT
0002-YK88	21	6	CW2	WT
0002-YK88	22	6	CW2	WT
0002-YK88	23	6	CW2	WT
0002-YK88	24	7	CW2	WT
0002-YK88	25	7	CW2	WT
0002-YK88	26	7	CW2	WT
0002-YK88	27	8	CW2	WT
0002-YK88	28	8	CW2	WT
0002-YK88	29	8	CW2	WT
0002-YK88	30	9	CW2	WT
0002-YK88	31	9	CW2	WT
0002-YK88	32	9	CW2	WT
0002-YK88	33	9	CW2	WT
0002-YK88	34	10	CW2	WT
0002-YK88	35	11	CW2	WT
0002-YK88	36	12	CW2	WT
0002-YK88	37	13	CW2	WT
0002-YK88	38	13	CW2	WT
0002-YK88	39	13	CW2	WT
0002-YK88	40	13	CW2	WT
0002-YK88	41	14	CW2	WT
0002-YK88	42	14	CW2	WT
0002-YK88	43	14	CW2	WT
0002-YK88	44	14	CW2	WT
0002-YK88	45	14	CW2	WT
0002-YK88	46	15	CW2	WT
0002-YK88	47	15	CW2	WT
0002-YK88	48	16	CW2	WT
0002-YK88	49	16	CW2	WT
0002-YK88	50	17	CW2	WT
0002-YK88	51	17	CW2	WT
0002-YK88	52	18	CW2	WT
0002-YK88	53	19	CW2	WT
0002-YK88	54	19	CW2	WT
0002-YK88	55	19	CW2	WT
0002-YK88	56	19	CW2	WT
0002-YK88	57	20	CW2	WT
0002-YK88	58	21	CW2	WT
0002-YK88	59	22	CW2	WT
0002-YK88	60	22	CW2	WT
0002-YK88	61	23	CW2	WT
0002-YK88	62	24	CW2	WT
0002-YK88	63	24	CW2	WT
0002-YK88	64	25	CW2	WT
0002-YK88	65	25	CW2	WT
0002-YK88	66	25	CW2	WT
0002-YK88	67	26	CW2	WT
0002-YK88	68	26	CW2	WT
0002-YK88	69	26	CW2	WT
0002-YK88	70	26	CW2	WT
0002-YK88	71	26	CW2	WT
0002-YK88	72	26	CW2	WT
0002-YK88	73	27	CW2	WT
0002-YK88	74	27	CW2	WT
0002-YK88	75	28	CW2	WT
0002-YK88	76	28	CW2	WT
0002-YK88	77	28	CW2	WT
0002-YK88	78	29	CW2	WT
0002-YK88	79	30	CW2	WT
0002-YK88	80	31	CW2	WT
0002-YK88	81	32	CW2	WT
0002-YK88	82	32	CW2	WT
0002-YK88	83	32	CW2	WT
0002-YK88	84	32	CW2	WT
0002-YK88	85	32	CW2	WT
0002-YK88	86	32	CW2	WT
0002-YK88	87	33	CW2	WT
0002-YK88	88	33	CW2	WT
0002-YK88	89	33	CW2	WT
0002-YK88	90	33	CW2	WT
0002-YK88	91	33	CW2	WT
0002-YK88	92	33	CW2	WT
0002-YK88	93	34	CW2	WT
0002-YK88	94	34	CW2	WT
0002-YK88	95	34	CW2	WT
0002-YK88	96	35	CW2	WT
0002-YK88	97	36	CW2	WT
0002-YK88	98	36	CW2	WT
0002-YK88	99	36	CW2	WT
0002-YK88	100	36	CW2	WT
0002-YK88	101	36	CW2	WT
0002-YK88	102	36	CW2	WT
0002-YK88	103	36	CW2	WT
0002-YK88	104	37	CW2	WT
0002-YK88	105	38	CW2	WT
0002-YK88	106	39	CW2	WT
0002-YK88	107	40	CW2	WT
0002-YK88	1	1	ELM1A	WT
0002-YK88	2	1	ELM1A	WT
0002-YK88	3	2	ELM1A	WT
0002-YK88	4	2	ELM1A	WT
0002-YK88	5	2	ELM1A	WT
0002-YK88	6	2	ELM1A	WT
0002-YK88	7	2	ELM1A	WT
0002-YK88	8	3	ELM1A	WT
0002-YK88	9	3	ELM1A	WT
0002-YK88	10	3	ELM1A	WT
0002-YK88	11	3	ELM1A	WT
0002-YK88	12	3	ELM1A	WT
0002-YK88	13	3	ELM1A	WT
0002-YK88	14	4	ELM1A	WT
0002-YK88	15	4	ELM1A	WT
0002-YK88	16	4	ELM1A	WT
0002-YK88	17	4	ELM1A	WT
0002-YK88	18	4	ELM1A	WT
0002-YK88	19	4	ELM1A	WT
0002-YK88	20	4	ELM1A	WT
0002-YK88	21	4	ELM1A	WT
0002-YK88	22	5	ELM1A	WT
0002-YK88	23	6	ELM1A	WT
0002-YK88	24	6	ELM1A	WT
0002-YK88	25	6	ELM1A	WT
0002-YK88	26	6	ELM1A	WT
0002-YK88	27	6	ELM1A	WT
0002-YK88	28	6	ELM1A	WT
0002-YK88	29	7	ELM1A	WT
0002-YK88	30	8	ELM1A	WT
0002-YK88	31	8	ELM1A	WT
0002-YK88	32	8	ELM1A	WT
0002-YK88	33	9	ELM1A	WT
0002-YK88	34	9	ELM1A	WT
0002-YK88	35	10	ELM1A	WT
0002-YK88	36	10	ELM1A	WT
0002-YK88	37	10	ELM1A	WT
0002-YK88	38	10	ELM1A	WT
0002-YK88	39	10	ELM1A	WT
0002-YK88	40	10	ELM1A	WT
0002-YK88	41	11	ELM1A	WT
0002-YK88	42	12	ELM1A	WT
0002-YK88	43	12	ELM1A	WT
0002-YK88	44	12	ELM1A	WT
0002-YK88	45	13	ELM1A	WT
0002-YK88	46	13	ELM1A	WT
0002-YK88	47	14	ELM1A	WT
0002-YK88	48	14	ELM1A	WT
0002-YK88	49	14	ELM1A	WT
0002-YK88	50	14	ELM1A	WT
0002-YK88	51	14	ELM1A	WT
0002-YK88	52	15	ELM1A	WT
0002-YK88	53	16	ELM1A	WT
0002-YK88	54	16	ELM1A	WT
0002-YK88	55	16	ELM1A	WT
0002-YK88	56	16	ELM1A	WT
0002-YK88	57	16	ELM1A	WT
0002-YK88	58	16	ELM1A	WT
0002-YK88	59	17	ELM1A	WT
0002-YK88	60	17	ELM1A	WT
0002-YK88	61	17	ELM1A	WT
0002-YK88	62	17	ELM1A	WT
0002-YK88	63	17	ELM1A	WT
0002-YK88	64	17	ELM1A	WT
0002-YK88	65	18	ELM1A	WT
0002-YK88	66	18	ELM1A	WT
0002-YK88	67	19	ELM1A	WT
0002-YK88	68	19	ELM1A	WT
0002-YK88	69	20	ELM1A	WT
0002-YK88	70	21	ELM1A	WT
0002-YK88	71	22	ELM1A	WT
0002-YK88	72	23	ELM1A	WT
0002-YK88	73	23	ELM1A	WT
0002-YK88	74	23	ELM1A	WT
0002-YK88	75	24	ELM1A	WT
0002-YK88	76	25	ELM1A	WT
0002-YK88	77	25	ELM1A	WT
0002-YK88	78	26	ELM1A	WT
0002-YK88	79	27	ELM1A	WT
0002-YK88	80	28	ELM1A	WT
0002-YK88	81	29	ELM1A	WT
0002-YK88	82	30	ELM1A	WT
0002-YK88	83	31	ELM1A	WT
0002-YK88	84	31	ELM1A	WT
0002-YK88	85	32	ELM1A	WT
0002-YK88	86	32	ELM1A	WT
0002-YK88	87	33	ELM1A	WT
0002-YK88	88	33	ELM1A	WT
0002-YK88	89	34	ELM1A	WT
0002-YK88	90	35	ELM1A	WT
0002-YK88	91	36	ELM1A	WT
0002-YK88	92	37	ELM1A	WT
0002-YK88	93	38	ELM1A	WT
0002-YK88	94	39	ELM1A	WT
0002-YK88	95	40	ELM1A	WT
0002-YK88	96	40	ELM1A	WT
0002-YK88	97	40	ELM1A	WT
0002-YK88	98	40	ELM1A	WT
0002-YK88	99	41	ELM1A	WT
0002-YK88	100	41	ELM1A	WT
0002-YK88	101	42	ELM1A	WT
0002-YK88	102	43	ELM1A	WT
0002-YK88	103	44	ELM1A	WT
0002-YK88	104	45	ELM1A	WT
0002-YK88	105	45	ELM1A	WT
0002-YK88	106	46	ELM1A	WT
0002-YK88	107	46	ELM1A	WT
0002-YK88	108	47	ELM1A	WT
0002-YK88	109	48	ELM1A	WT
0002-YK88	110	48	ELM1A	WT
0002-YK88	111	48	ELM1A	WT
0002-YK88	112	49	ELM1A	WT
0002-YK88	113	50	ELM1A	WT
0002-YK88	114	51	ELM1A	WT
0002-YK88	115	52	ELM1A	WT
0002-YK88	116	52	ELM1A	WT
0002-YK88	117	52	ELM1A	WT
0002-YK88	118	53	ELM1A	WT
0002-YK88	119	54	ELM1A	WT
0002-YK88	120	55	ELM1A	WT
0002-YK88	121	55	ELM1A	WT
0002-YK88	122	55	ELM1A	WT
0002-YK88	123	56	ELM1A	WT
0002-YK88	124	56	ELM1A	WT
0002-YK88	125	57	ELM1A	WT
0002-YK88	126	58	ELM1A	WT
0002-YK88	127	59	ELM1A	WT
0002-YK88	128	59	ELM1A	WT
0002-YK88	129	59	ELM1A	WT
0002-YK88	130	59	ELM1A	WT
0002-YK88	131	59	ELM1A	WT
0002-YK88	132	59	ELM1A	WT
0002-YK88	133	60	ELM1A	WT
0002-YK88	134	60	ELM1A	WT
0002-YK88	135	61	ELM1A	WT
0002-YK88	136	61	ELM1A	WT
0002-YK88	137	62	ELM1A	WT
0002-YK88	138	63	ELM1A	WT
0002-YK88	139	63	ELM1A	WT
0002-YK88	140	64	ELM1A	WT
0002-YK88	141	65	ELM1A	WT
0002-YK88	142	66	ELM1A	WT
0002-YK88	143	66	ELM1A	WT
0002-YK88	144	67	ELM1A	WT
0002-YK88	145	68	ELM1A	WT
0002-YK88	146	69	ELM1A	WT
0002-YK88	147	69	ELM1A	WT
0002-YK88	148	69	ELM1A	WT
0002-YK88	149	69	ELM1A	WT
0002-YK88	150	69	ELM1A	WT
0002-YK88	151	69	ELM1A	WT
0002-YK88	152	70	ELM1A	WT
0002-YK88	153	71	ELM1A	WT
0002-YK88	154	71	ELM1A	WT
0002-YK88	155	72	ELM1A	WT
0002-YK88	156	73	ELM1A	WT
0002-YK88	157	73	ELM1A	WT
0002-YK88	158	73	ELM1A	WT
0002-YK88	159	74	ELM1A	WT
0002-YK88	160	75	ELM1A	WT
0002-YK88	161	76	ELM1A	WT
0002-YK88	162	77	ELM1A	WT
0002-YK88	163	78	ELM1A	WT
0002-YK88	164	79	ELM1A	WT
0002-YK88	165	79	ELM1A	WT
0002-YK88	166	79	ELM1A	WT
0002-YK88	167	79	ELM1A	WT
0002-YK88	168	79	ELM1A	WT
0002-YK88	169	80	ELM1A	WT
0002-YK88	170	80	ELM1A	WT
0002-YK88	171	81	ELM1A	WT
0002-YK88	172	81	ELM1A	WT
0002-YK88	173	81	ELM1A	WT
0002-YK88	174	81	ELM1A	WT
0002-YK88	175	81	ELM1A	WT
0002-YK88	1	0	ELM1R	WT
0002-YK88	2	1	ELM1R	WT
0002-YK88	3	1	ELM1R	WT
0002-YK88	4	1	ELM1R	WT
0002-YK88	5	2	ELM1R	WT
0002-YK88	6	2	ELM1R	WT
0002-YK88	7	3	ELM1R	WT
0002-YK88	8	4	ELM1R	WT
0002-YK88	9	5	ELM1R	WT
0002-YK88	10	5	ELM1R	WT
0002-YK88	11	5	ELM1R	WT
0002-YK88	12	6	ELM1R	WT
0002-YK88	13	7	ELM1R	WT
0002-YK88	14	8	ELM1R	WT
0002-YK88	15	8	ELM1R	WT
0002-YK88	16	8	ELM1R	WT
0002-YK88	17	9	ELM1R	WT
0002-YK88	18	9	ELM1R	WT
0002-YK88	19	9	ELM1R	WT
0002-YK88	20	9	ELM1R	WT
0002-YK88	21	10	ELM1R	WT
0002-YK88	22	11	ELM1R	WT
0002-YK88	23	11	ELM1R	WT
0002-YK88	24	11	ELM1R	WT
0002-YK88	25	12	ELM1R	WT
0002-YK88	26	13	ELM1R	WT
0002-YK88	27	13	ELM1R	WT
0002-YK88	28	13	ELM1R	WT
0002-YK88	29	13	ELM1R	WT
0002-YK88	30	14	ELM1R	WT
0002-YK88	31	15	ELM1R	WT
0002-YK88	32	15	ELM1R	WT
0002-YK88	33	16	ELM1R	WT
0002-YK88	34	16	ELM1R	WT
0002-YK88	35	16	ELM1R	WT
0002-YK88	36	16	ELM1R	WT
0002-YK88	37	17	ELM1R	WT
0002-YK88	38	17	ELM1R	WT
0002-YK88	39	17	ELM1R	WT
0002-YK88	40	18	ELM1R	WT
0002-YK88	41	18	ELM1R	WT
0002-YK88	42	18	ELM1R	WT
0002-YK88	43	18	ELM1R	WT
0002-YK88	44	18	ELM1R	WT
0002-YK88	45	19	ELM1R	WT
0002-YK88	46	19	ELM1R	WT
0002-YK88	47	19	ELM1R	WT
0002-YK88	48	19	ELM1R	WT
0002-YK88	49	20	ELM1R	WT
0002-YK88	50	21	ELM1R	WT
0002-YK88	51	22	ELM1R	WT
0002-YK88	52	23	ELM1R	WT
0002-YK88	53	24	ELM1R	WT
0002-YK88	54	25	ELM1R	WT
0002-YK88	55	26	ELM1R	WT
0002-YK88	56	26	ELM1R	WT
0002-YK88	57	26	ELM1R	WT
0002-YK88	58	26	ELM1R	WT
0002-YK88	59	27	ELM1R	WT
0002-YK88	60	28	ELM1R	WT
0002-YK88	61	29	ELM1R	WT
0002-YK88	62	30	ELM1R	WT
0002-YK88	63	30	ELM1R	WT
0002-YK88	64	31	ELM1R	WT
0002-YK88	65	32	ELM1R	WT
0002-YK88	66	32	ELM1R	WT
0002-YK88	67	33	ELM1R	WT
0002-YK88	68	33	ELM1R	WT
0002-YK88	69	34	ELM1R	WT
0002-YK88	70	34	ELM1R	WT
0002-YK88	71	35	ELM1R	WT
0002-YK88	72	35	ELM1R	WT
0002-YK88	73	36	ELM1R	WT
0002-YK88	74	37	ELM1R	WT
0002-YK88	75	38	ELM1R	WT
0002-YK88	76	39	ELM1R	WT
0002-YK88	77	40	ELM1R	WT
0002-YK88	78	41	ELM1R	WT
0002-YK88	79	42	ELM1R	WT
0002-YK88	80	42	ELM1R	WT
0002-YK88	81	42	ELM1R	WT
0002-YK88	82	43	ELM1R	WT
0002-YK88	83	44	ELM1R	WT
0002-YK88	84	45	ELM1R	WT
0002-YK88	85	46	ELM1R	WT
0002-YK88	86	46	ELM1R	WT
0002-YK88	87	47	ELM1R	WT
0002-YK88	88	48	ELM1R	WT
0002-YK88	89	49	ELM1R	WT
0002-YK88	90	49	ELM1R	WT
0002-YK88	91	50	ELM1R	WT
0002-YK88	92	51	ELM1R	WT
0002-YK88	93	52	ELM1R	WT
0002-YK88	94	53	ELM1R	WT
0002-YK88	95	54	ELM1R	WT
0002-YK88	96	55	ELM1R	WT
0002-YK88	97	55	ELM1R	WT
0002-YK88	98	56	ELM1R	WT
0002-YK88	99	57	ELM1R	WT
0002-YK88	100	57	ELM1R	WT
0002-YK88	101	58	ELM1R	WT
0002-YK88	102	59	ELM1R	WT
0002-YK88	103	59	ELM1R	WT
0002-YK88	104	59	ELM1R	WT
0002-YK88	105	60	ELM1R	WT
0002-YK88	106	61	ELM1R	WT
0002-YK88	107	61	ELM1R	WT
0002-YK88	108	62	ELM1R	WT
0002-YK88	109	63	ELM1R	WT
0002-YK88	110	64	ELM1R	WT
0002-YK88	111	65	ELM1R	WT
0002-YK88	112	65	ELM1R	WT
0002-YK88	113	66	ELM1R	WT
0002-YK88	114	67	ELM1R	WT
0002-YK88	115	67	ELM1R	WT
0002-YK88	116	68	ELM1R	WT
0002-YK88	117	69	ELM1R	WT
0002-YK88	118	70	ELM1R	WT
0002-YK88	119	71	ELM1R	WT
0002-YK88	120	72	ELM1R	WT
0002-YK88	121	73	ELM1R	WT
0002-YK88	122	73	ELM1R	WT
0002-YK88	123	74	ELM1R	WT
0002-YK88	124	74	ELM1R	WT
0002-YK88	125	74	ELM1R	WT
0002-YK88	126	75	ELM1R	WT
0002-YK88	127	75	ELM1R	WT
0002-YK88	128	75	ELM1R	WT
0002-YK88	129	76	ELM1R	WT
0002-YK88	130	76	ELM1R	WT
0002-YK88	131	77	ELM1R	WT
0002-YK88	132	77	ELM1R	WT
0002-YK88	133	78	ELM1R	WT
0002-YK88	134	79	ELM1R	WT
0002-YK88	135	79	ELM1R	WT
0002-YK88	136	80	ELM1R	WT
0002-YK88	137	80	ELM1R	WT
0002-YK88	138	80	ELM1R	WT
0002-YK88	139	80	ELM1R	WT
0002-YK88	140	81	ELM1R	WT
0002-YK88	141	82	ELM1R	WT
0002-YK88	142	83	ELM1R	WT
0002-YK88	143	83	ELM1R	WT
0002-YK88	144	83	ELM1R	WT
0002-YK88	145	83	ELM1R	WT
0002-YK88	146	84	ELM1R	WT
0002-YK88	147	85	ELM1R	WT
0002-YK88	148	85	ELM1R	WT
0002-YK88	149	86	ELM1R	WT
0002-YK88	150	86	ELM1R	WT
0002-YK88	151	86	ELM1R	WT
0002-YK88	152	87	ELM1R	WT
0002-YK88	1	1	ELM2A	WT
0002-YK88	2	1	ELM2A	WT
0002-YK88	3	1	ELM2A	WT
0002-YK88	4	2	ELM2A	WT
0002-YK88	5	3	ELM2A	WT
0002-YK88	6	4	ELM2A	WT
0002-YK88	7	4	ELM2A	WT
0002-YK88	8	4	ELM2A	WT
0002-YK88	9	4	ELM2A	WT
0002-YK88	10	4	ELM2A	WT
0002-YK88	11	5	ELM2A	WT
0002-YK88	12	6	ELM2A	WT
0002-YK88	13	6	ELM2A	WT
0002-YK88	14	6	ELM2A	WT
0002-YK88	15	7	ELM2A	WT
0002-YK88	16	8	ELM2A	WT
0002-YK88	17	9	ELM2A	WT
0002-YK88	18	9	ELM2A	WT
0002-YK88	19	9	ELM2A	WT
0002-YK88	20	9	ELM2A	WT
0002-YK88	21	9	ELM2A	WT
0002-YK88	22	9	ELM2A	WT
0002-YK88	23	9	ELM2A	WT
0002-YK88	24	10	ELM2A	WT
0002-YK88	25	11	ELM2A	WT
0002-YK88	26	12	ELM2A	WT
0002-YK88	27	12	ELM2A	WT
0002-YK88	28	13	ELM2A	WT
0002-YK88	29	14	ELM2A	WT
0002-YK88	30	15	ELM2A	WT
0002-YK88	31	15	ELM2A	WT
0002-YK88	32	15	ELM2A	WT
0002-YK88	33	16	ELM2A	WT
0002-YK88	34	17	ELM2A	WT
0002-YK88	35	18	ELM2A	WT
0002-YK88	36	19	ELM2A	WT
0002-YK88	37	20	ELM2A	WT
0002-YK88	38	21	ELM2A	WT
0002-YK88	39	22	ELM2A	WT
0002-YK88	40	22	ELM2A	WT
0002-YK88	41	23	ELM2A	WT
0002-YK88	42	24	ELM2A	WT
0002-YK88	43	25	ELM2A	WT
0002-YK88	44	26	ELM2A	WT
0002-YK88	45	27	ELM2A	WT
0002-YK88	46	28	ELM2A	WT
0002-YK88	47	29	ELM2A	WT
0002-YK88	48	30	ELM2A	WT
0002-YK88	49	31	ELM2A	WT
0002-YK88	50	32	ELM2A	WT
0002-YK88	51	32	ELM2A	WT
0002-YK88	52	33	ELM2A	WT
0002-YK88	53	34	ELM2A	WT
0002-YK88	54	35	ELM2A	WT
0002-YK88	55	35	ELM2A	WT
0002-YK88	56	35	ELM2A	WT
0002-YK88	57	35	ELM2A	WT
0002-YK88	58	36	ELM2A	WT
0002-YK88	59	37	ELM2A	WT
0002-YK88	60	38	ELM2A	WT
0002-YK88	61	39	ELM2A	WT
0002-YK88	62	39	ELM2A	WT
0002-YK88	63	40	ELM2A	WT
0002-YK88	64	41	ELM2A	WT
0002-YK88	65	42	ELM2A	WT
0002-YK88	66	43	ELM2A	WT
0002-YK88	67	44	ELM2A	WT
0002-YK88	68	44	ELM2A	WT
0002-YK88	69	44	ELM2A	WT
0002-YK88	70	45	ELM2A	WT
0002-YK88	71	46	ELM2A	WT
0002-YK88	72	47	ELM2A	WT
0002-YK88	73	47	ELM2A	WT
0002-YK88	74	48	ELM2A	WT
0002-YK88	75	49	ELM2A	WT
0002-YK88	76	49	ELM2A	WT
0002-YK88	77	49	ELM2A	WT
0002-YK88	78	49	ELM2A	WT
0002-YK88	79	50	ELM2A	WT
0002-YK88	80	51	ELM2A	WT
0002-YK88	81	52	ELM2A	WT
0002-YK88	82	52	ELM2A	WT
0002-YK88	83	53	ELM2A	WT
0002-YK88	84	54	ELM2A	WT
0002-YK88	85	54	ELM2A	WT
0002-YK88	86	54	ELM2A	WT
0002-YK88	87	55	ELM2A	WT
0002-YK88	88	55	ELM2A	WT
0002-YK88	89	55	ELM2A	WT
0002-YK88	90	56	ELM2A	WT
0002-YK88	91	57	ELM2A	WT
0002-YK88	92	57	ELM2A	WT
0002-YK88	93	57	ELM2A	WT
0002-YK88	94	58	ELM2A	WT
0002-YK88	95	59	ELM2A	WT
0002-YK88	96	59	ELM2A	WT
0002-YK88	97	60	ELM2A	WT
0002-YK88	98	61	ELM2A	WT
0002-YK88	99	61	ELM2A	WT
0002-YK88	100	61	ELM2A	WT
0002-YK88	101	62	ELM2A	WT
0002-YK88	102	62	ELM2A	WT
0002-YK88	103	63	ELM2A	WT
0002-YK88	104	64	ELM2A	WT
0002-YK88	105	65	ELM2A	WT
0002-YK88	106	65	ELM2A	WT
0002-YK88	107	65	ELM2A	WT
0002-YK88	108	66	ELM2A	WT
0002-YK88	109	66	ELM2A	WT
0002-YK88	110	66	ELM2A	WT
0002-YK88	111	66	ELM2A	WT
0002-YK88	112	67	ELM2A	WT
0002-YK88	113	67	ELM2A	WT
0002-YK88	114	67	ELM2A	WT
0002-YK88	115	68	ELM2A	WT
0002-YK88	116	68	ELM2A	WT
0002-YK88	117	69	ELM2A	WT
0002-YK88	118	69	ELM2A	WT
0002-YK88	119	69	ELM2A	WT
0002-YK88	120	70	ELM2A	WT
0002-YK88	121	70	ELM2A	WT
0002-YK88	122	70	ELM2A	WT
0002-YK88	123	70	ELM2A	WT
0002-YK88	124	71	ELM2A	WT
0002-YK88	125	72	ELM2A	WT
0002-YK88	126	72	ELM2A	WT
0002-YK88	127	72	ELM2A	WT
0002-YK88	128	73	ELM2A	WT
0002-YK88	129	73	ELM2A	WT
0002-YK88	130	73	ELM2A	WT
0002-YK88	131	73	ELM2A	WT
0002-YK88	132	73	ELM2A	WT
0002-YK88	133	74	ELM2A	WT
0002-YK88	1	0	ELM2R	WT
0002-YK88	2	1	ELM2R	WT
0002-YK88	3	1	ELM2R	WT
0002-YK88	4	2	ELM2R	WT
0002-YK88	5	2	ELM2R	WT
0002-YK88	6	2	ELM2R	WT
0002-YK88	7	2	ELM2R	WT
0002-YK88	8	3	ELM2R	WT
0002-YK88	9	3	ELM2R	WT
0002-YK88	10	3	ELM2R	WT
0002-YK88	11	4	ELM2R	WT
0002-YK88	12	4	ELM2R	WT
0002-YK88	13	4	ELM2R	WT
0002-YK88	14	4	ELM2R	WT
0002-YK88	15	4	ELM2R	WT
0002-YK88	16	5	ELM2R	WT
0002-YK88	17	5	ELM2R	WT
0002-YK88	18	5	ELM2R	WT
0002-YK88	19	5	ELM2R	WT
0002-YK88	20	5	ELM2R	WT
0002-YK88	21	6	ELM2R	WT
0002-YK88	22	7	ELM2R	WT
0002-YK88	23	7	ELM2R	WT
0002-YK88	24	7	ELM2R	WT
0002-YK88	25	8	ELM2R	WT
0002-YK88	26	9	ELM2R	WT
0002-YK88	27	10	ELM2R	WT
0002-YK88	28	10	ELM2R	WT
0002-YK88	29	11	ELM2R	WT
0002-YK88	30	12	ELM2R	WT
0002-YK88	31	13	ELM2R	WT
0002-YK88	32	14	ELM2R	WT
0002-YK88	33	14	ELM2R	WT
0002-YK88	34	14	ELM2R	WT
0002-YK88	35	15	ELM2R	WT
0002-YK88	36	16	ELM2R	WT
0002-YK88	37	16	ELM2R	WT
0002-YK88	38	17	ELM2R	WT
0002-YK88	39	17	ELM2R	WT
0002-YK88	40	17	ELM2R	WT
0002-YK88	41	17	ELM2R	WT
0002-YK88	42	18	ELM2R	WT
0002-YK88	43	18	ELM2R	WT
0002-YK88	44	19	ELM2R	WT
0002-YK88	45	20	ELM2R	WT
0002-YK88	46	21	ELM2R	WT
0002-YK88	47	22	ELM2R	WT
0002-YK88	48	23	ELM2R	WT
0002-YK88	49	24	ELM2R	WT
0002-YK88	50	24	ELM2R	WT
0002-YK88	51	24	ELM2R	WT
0002-YK88	52	25	ELM2R	WT
0002-YK88	53	26	ELM2R	WT
0002-YK88	54	27	ELM2R	WT
0002-YK88	55	28	ELM2R	WT
0002-YK88	56	29	ELM2R	WT
0002-YK88	57	30	ELM2R	WT
0002-YK88	58	30	ELM2R	WT
0002-YK88	59	30	ELM2R	WT
0002-YK88	60	31	ELM2R	WT
0002-YK88	61	32	ELM2R	WT
0002-YK88	62	33	ELM2R	WT
0002-YK88	63	33	ELM2R	WT
0002-YK88	64	33	ELM2R	WT
0002-YK88	65	34	ELM2R	WT
0002-YK88	66	35	ELM2R	WT
0002-YK88	67	35	ELM2R	WT
0002-YK88	68	36	ELM2R	WT
0002-YK88	69	37	ELM2R	WT
0002-YK88	70	38	ELM2R	WT
0002-YK88	71	38	ELM2R	WT
0002-YK88	72	38	ELM2R	WT
0002-YK88	73	39	ELM2R	WT
0002-YK88	74	39	ELM2R	WT
0002-YK88	75	40	ELM2R	WT
0002-YK88	76	41	ELM2R	WT
0002-YK88	77	41	ELM2R	WT
0002-YK88	78	42	ELM2R	WT
0002-YK88	79	42	ELM2R	WT
0002-YK88	80	43	ELM2R	WT
0002-YK88	81	44	ELM2R	WT
0002-YK88	82	44	ELM2R	WT
0002-YK88	83	44	ELM2R	WT
0002-YK88	84	44	ELM2R	WT
0002-YK88	85	45	ELM2R	WT
0002-YK88	86	46	ELM2R	WT
0002-YK88	87	46	ELM2R	WT
0002-YK88	88	47	ELM2R	WT
0002-YK88	89	48	ELM2R	WT
0002-YK88	90	48	ELM2R	WT
0002-YK88	91	48	ELM2R	WT
0002-YK88	92	49	ELM2R	WT
0002-YK88	93	49	ELM2R	WT
0002-YK88	94	49	ELM2R	WT
0002-YK88	95	50	ELM2R	WT
0002-YK88	96	51	ELM2R	WT
0002-YK88	97	51	ELM2R	WT
0002-YK88	98	51	ELM2R	WT
0002-YK88	99	51	ELM2R	WT
0002-YK88	100	52	ELM2R	WT
0002-YK88	101	53	ELM2R	WT
0002-YK88	102	54	ELM2R	WT
0002-YK88	103	55	ELM2R	WT
0002-YK88	104	55	ELM2R	WT
0002-YK88	105	55	ELM2R	WT
0002-YK88	106	55	ELM2R	WT
0002-YK88	107	56	ELM2R	WT
0002-YK88	108	56	ELM2R	WT
0002-YK88	109	57	ELM2R	WT
0002-YK88	110	57	ELM2R	WT
0002-YK88	111	57	ELM2R	WT
0002-YK88	112	57	ELM2R	WT
0002-YK88	113	58	ELM2R	WT
0002-YK88	114	58	ELM2R	WT
0002-YK88	115	58	ELM2R	WT
0002-YK88	116	58	ELM2R	WT
0002-YK88	117	59	ELM2R	WT
0002-YK88	118	59	ELM2R	WT
0002-YK88	119	60	ELM2R	WT
0002-YK88	120	60	ELM2R	WT
0002-YK88	121	60	ELM2R	WT
0002-YK88	122	60	ELM2R	WT
0002-YK88	123	61	ELM2R	WT
0002-YK88	124	62	ELM2R	WT
0002-YK88	125	63	ELM2R	WT
0002-YK88	126	63	ELM2R	WT
0002-YK88	127	63	ELM2R	WT
0002-YK88	128	64	ELM2R	WT
0002-YK88	129	64	ELM2R	WT
0002-YK88	130	64	ELM2R	WT
0002-YK88	131	64	ELM2R	WT
0002-YK88	132	65	ELM2R	WT
0002-YK88	133	66	ELM2R	WT
0002-YK88	134	67	ELM2R	WT
0002-YK88	135	67	ELM2R	WT
0002-YK88	136	67	ELM2R	WT
0002-YK88	137	67	ELM2R	WT
0002-YK88	138	67	ELM2R	WT
0002-YK88	139	67	ELM2R	WT
0002-YK88	140	67	ELM2R	WT
0002-YK88	141	68	ELM2R	WT
0002-YK88	142	69	ELM2R	WT
0002-YK88	143	70	ELM2R	WT
0002-YK88	144	71	ELM2R	WT
0002-YK88	145	71	ELM2R	WT
