DateTime	Type	Cage	Corner	Side	State
2022-10-04 14:23:46.115	Door	2	3	5	1
2022-10-04 14:23:46.139	Door	2	3	6	1
2022-10-04 14:23:46.163	Door	2	4	7	1
2022-10-04 14:23:46.328	Door	2	3	5	1
2022-10-04 14:23:46.468	Door	1	4	7	0
2022-10-04 14:23:46.490	Door	2	2	3	1
2022-10-04 14:23:46.853	Door	2	1	2	0
2022-10-04 14:23:47.059	Door	1	2	3	0
2022-10-04 14:23:47.067	Door	1	2	4	0
2022-10-04 14:23:47.131	Door	2	2	3	1
2022-10-04 14:23:47.648	Door	1	3	5	1
2022-10-04 14:23:47.673	Door	1	3	6	1
2022-10-04 14:23:47.878	Door	1	4	7	1
2022-10-04 14:23:47.948	Door	2	1	1	1
2022-10-04 14:23:47.958	Door	2	1	2	0
2022-10-04 14:23:48.047	Door	1	2	4	0
2022-10-04 14:23:48.142	Door	2	3	6	1
2022-10-04 14:23:48.538	Door	2	2	4	0
2022-10-04 14:23:48.939	Door	2	4	7	1
2022-10-04 14:23:48.981	Door	2	4	8	1
2022-10-04 14:23:49.372	Door	2	3	5	1
2022-10-04 14:23:49.455	Door	1	2	4	1
2022-10-04 14:23:49.956	Door	1	1	1	1
2022-10-04 14:23:49.976	Door	2	2	4	1
2022-10-04 14:23:50.027	Door	2	4	7	1
2022-10-04 14:23:50.074	Door	1	3	5	0
2022-10-04 14:23:50.094	Door	1	3	6	0
2022-10-04 14:23:50.171	Door	2	2	3	1
2022-10-04 14:23:50.214	Door	2	2	4	1
2022-10-04 14:23:50.284	Door	2	1	1	0
2022-10-04 14:23:50.468	Door	1	1	2	0
2022-10-04 14:23:50.977	Door	2	4	8	0
2022-10-04 14:23:51.330	Door	2	3	5	1
2022-10-04 14:23:51.359	Door	2	3	6	1
2022-10-04 14:23:51.409	Door	2	4	8	0
2022-10-04 14:23:51.930	Door	1	1	1	0
2022-10-04 14:23:51.947	Door	1	1	2	1
2022-10-04 14:23:52.269	Door	1	2	3	0
2022-10-04 14:23:52.284	Door	1	2	4	1
2022-10-04 14:23:52.516	Door	2	2	3	0
2022-10-04 14:23:52.534	Door	2	2	4	0
2022-10-04 14:23:52.860	Door	2	4	8	1
2022-10-04 14:23:53.170	Door	2	4	7	1
2022-10-04 14:23:53.469	Door	1	4	7	1
2022-10-04 14:23:53.706	Door	1	4	8	0
2022-10-04 14:23:53.728	Door	2	3	5	0
2022-10-04 14:23:53.748	Door	2	3	6	0
2022-10-04 14:23:53.992	Door	1	1	1	0
2022-10-04 14:23:54.019	Door	1	1	2	1
2022-10-04 14:23:54.192	Door	2	2	4	0
2022-10-04 14:23:54.529	Door	2	3	5	0
2022-10-04 14:23:54.657	Door	1	2	4	0
2022-10-04 14:23:54.712	Door	1	1	1	0
2022-10-04 14:23:55.133	Door	1	4	7	0
2022-10-04 14:23:55.135	Door	1	4	8	1
2022-10-04 14:23:55.633	Door	2	2	4	1
2022-10-04 14:23:55.847	Door	2	2	4	1
2022-10-04 14:23:55.953	Door	2	3	5	1
2022-10-04 14:23:56.029	Door	1	1	1	1
2022-10-04 14:23:56.031	Door	1	1	2	0
2022-10-04 14:23:56.172	Door	2	2	3	0
2022-10-04 14:23:56.437	Door	1	4	7	0
2022-10-04 14:23:56.455	Door	2	2	3	1
2022-10-04 14:23:56.579	Door	2	4	7	1
2022-10-04 14:23:56.594	Door	2	4	8	1
2022-10-04 14:23:56.633	Door	1	2	4	0
2022-10-04 14:23:56.673	Door	1	4	7	1
2022-10-04 14:23:56.761	Door	1	2	4	0
2022-10-04 14:23:57.082	Door	2	3	5	1
2022-10-04 14:23:57.092	Door	2	3	6	0
2022-10-04 14:23:57.426	Door	2	2	3	1
2022-10-04 14:23:57.437	Door	2	2	4	1
2022-10-04 14:23:57.846	Door	2	2	4	1
2022-10-04 14:23:58.057	Door	1	2	4	1
2022-10-04 14:23:58.111	Door	2	4	8	1
2022-10-04 14:23:58.327	Door	2	4	8	1
2022-10-04 14:23:58.364	Door	1	4	7	1
2022-10-04 14:23:58.406	Door	1	4	8	1
2022-10-04 14:23:59.001	Door	2	4	7	0
2022-10-04 14:23:59.019	Door	2	1	1	0
2022-10-04 14:23:59.112	Door	1	1	2	0
2022-10-04 14:23:59.206	Door	2	2	3	1
2022-10-04 14:23:59.561	Door	2	3	5	0
2022-10-04 14:23:59.992	Door	1	1	1	1
2022-10-04 14:24:00.008	Door	1	1	2	1
2022-10-04 14:24:00.445	Door	2	1	1	1
2022-10-04 14:24:00.535	Door	2	4	7	0
2022-10-04 14:24:00.554	Door	2	4	8	1
2022-10-04 14:24:00.590	Door	2	1	1	1
2022-10-04 14:24:00.596	Door	2	1	2	0
2022-10-04 14:24:00.755	Door	1	4	7	0
2022-10-04 14:24:00.776	Door	1	4	8	0
2022-10-04 14:24:00.936	Door	2	2	3	1
2022-10-04 14:24:00.962	Door	2	2	4	1
2022-10-04 14:24:01.174	Door	1	2	4	1
2022-10-04 14:24:01.311	Door	2	1	1	1
2022-10-04 14:24:01.728	Door	1	1	1	1
2022-10-04 14:24:01.753	Door	1	1	2	1
2022-10-04 14:24:02.532	Door	1	2	3	0
2022-10-04 14:24:02.552	Door	1	2	4	1
2022-10-04 14:24:02.749	Door	2	4	8	0
2022-10-04 14:24:03.036	Door	2	1	2	0
2022-10-04 14:24:03.067	Door	2	1	2	0
2022-10-04 14:24:03.375	Door	2	2	3	0
2022-10-04 14:24:03.377	Door	2	2	4	0
2022-10-04 14:24:03.967	Door	2	4	8	0
2022-10-04 14:24:04.028	Door	1	1	1	0
2022-10-04 14:24:04.030	Door	1	1	2	0
2022-10-04 14:24:04.460	Door	2	1	2	1
2022-10-04 14:24:04.689	Door	2	1	1	1
2022-10-04 14:24:04.701	Door	2	1	2	1
2022-10-04 14:24:04.756	Door	1	4	8	0
2022-10-04 14:24:04.994	Door	1	2	4	0
2022-10-04 14:24:05.410	Door	2	4	8	1
2022-10-04 14:24:05.785	Door	2	4	7	0
2022-10-04 14:24:05.792	Door	2	4	8	1
2022-10-04 14:24:06.009	Door	2	4	8	1
2022-10-04 14:24:06.165	Door	1	4	8	1
2022-10-04 14:24:07.110	Door	2	1	1	0
2022-10-04 14:24:07.112	Door	2	1	2	0
2022-10-04 14:24:07.243	Door	1	4	7	0
2022-10-04 14:24:07.249	Door	1	4	8	1
2022-10-04 14:24:07.364	Door	1	4	8	1
2022-10-04 14:24:07.504	Door	1	1	1	0
2022-10-04 14:24:07.791	Door	1	1	1	1
2022-10-04 14:24:08.182	Door	2	4	7	0
2022-10-04 14:24:08.203	Door	2	4	8	1
2022-10-04 14:24:08.903	Door	2	1	1	0
2022-10-04 14:24:08.924	Door	2	1	2	0
2022-10-04 14:24:09.463	Door	1	1	2	0
2022-10-04 14:24:09.773	Door	1	2	3	0
2022-10-04 14:24:10.580	Door	2	4	8	0
2022-10-04 14:24:10.909	Door	1	1	2	1
2022-10-04 14:24:11.213	Door	1	2	3	1
2022-10-04 14:24:11.508	Door	1	1	1	1
2022-10-04 14:24:11.534	Door	1	1	2	1
2022-10-04 14:24:11.710	Door	1	4	7	0
2022-10-04 14:24:11.725	Door	1	4	8	1
2022-10-04 14:24:12.361	Door	2	2	4	0
2022-10-04 14:24:13.033	Door	1	2	4	0
2022-10-04 14:24:13.108	Door	1	2	4	0
2022-10-04 14:24:13.207	Door	1	2	4	0
2022-10-04 14:24:13.330	Door	2	4	8	0
2022-10-04 14:24:13.665	Door	1	1	1	0
2022-10-04 14:24:13.683	Door	1	1	2	0
2022-10-04 14:24:13.824	Door	2	2	4	1
2022-10-04 14:24:13.876	Door	1	2	4	1
2022-10-04 14:24:14.039	Door	1	4	8	0
2022-10-04 14:24:14.501	Door	2	4	8	1
2022-10-04 14:24:14.859	Door	1	4	8	0
2022-10-04 14:24:14.929	Door	1	4	8	0
2022-10-04 14:24:15.433	Door	1	1	1	0
2022-10-04 14:24:15.460	Door	1	1	2	0
2022-10-04 14:24:15.533	Door	1	2	3	1
2022-10-04 14:24:15.571	Door	1	2	4	1
2022-10-04 14:24:16.284	Door	1	4	8	1
2022-10-04 14:24:16.373	Door	2	4	8	1
2022-10-04 14:24:16.816	Door	1	1	2	0
2022-10-04 14:24:16.884	Door	2	4	7	0
2022-10-04 14:24:17.205	Door	1	1	2	0
2022-10-04 14:24:17.340	Door	2	1	2	0
2022-10-04 14:24:17.408	Door	1	1	2	0
2022-10-04 14:24:17.966	Door	1	2	3	0
2022-10-04 14:24:17.970	Door	1	2	4	0
2022-10-04 14:24:18.175	Door	2	4	7	0
2022-10-04 14:24:18.200	Door	2	4	8	1
2022-10-04 14:24:18.273	Door	1	1	2	1
2022-10-04 14:24:18.594	Door	2	3	5	0
2022-10-04 14:24:18.786	Door	2	1	2	1
2022-10-04 14:24:19.371	Door	2	2	4	1
2022-10-04 14:24:19.875	Door	2	1	1	0
2022-10-04 14:24:19.896	Door	2	1	2	1
2022-10-04 14:24:20.007	Door	2	3	5	1
2022-10-04 14:24:20.195	Door	2	3	5	1
2022-10-04 14:24:20.204	Door	2	3	6	0
2022-10-04 14:24:20.376	Door	2	4	8	0
2022-10-04 14:24:20.424	Door	2	2	3	0
2022-10-04 14:24:20.445	Door	2	2	4	1
2022-10-04 14:24:20.587	Door	1	2	4	0
2022-10-04 14:24:20.712	Door	1	2	4	0
2022-10-04 14:24:21.708	Door	2	2	4	0
2022-10-04 14:24:21.964	Door	1	4	8	1
2022-10-04 14:24:22.004	Door	1	2	4	1
2022-10-04 14:24:22.043	Door	2	2	4	0
2022-10-04 14:24:22.326	Door	2	1	2	0
2022-10-04 14:24:22.387	Door	1	4	7	0
2022-10-04 14:24:22.446	Door	1	2	3	0
2022-10-04 14:24:22.465	Door	1	2	4	1
2022-10-04 14:24:22.615	Door	2	3	5	0
2022-10-04 14:24:23.467	Door	2	2	4	1
2022-10-04 14:24:23.800	Door	1	4	7	1
2022-10-04 14:24:23.818	Door	1	4	8	0
2022-10-04 14:24:24.361	Door	2	1	2	0
2022-10-04 14:24:24.407	Door	1	1	2	1
2022-10-04 14:24:24.899	Door	1	2	4	0
2022-10-04 14:24:25.102	Door	1	4	7	1
2022-10-04 14:24:25.143	Door	1	4	8	0
2022-10-04 14:24:25.621	Door	2	1	2	1
2022-10-04 14:24:25.678	Door	2	2	3	0
2022-10-04 14:24:25.701	Door	2	2	4	1
2022-10-04 14:24:26.758	Door	1	1	2	0
2022-10-04 14:24:26.811	Door	1	2	4	0
2022-10-04 14:24:26.822	Door	2	1	1	0
2022-10-04 14:24:26.860	Door	2	1	2	1
2022-10-04 14:24:27.057	Door	1	2	4	0
2022-10-04 14:24:27.542	Door	1	4	7	0
2022-10-04 14:24:27.993	Door	2	2	4	0
2022-10-04 14:24:28.251	Door	1	2	4	1
2022-10-04 14:24:28.510	Door	1	2	3	0
2022-10-04 14:24:29.217	Door	2	1	2	0
2022-10-04 14:24:29.796	Door	1	1	1	0
2022-10-04 14:24:29.816	Door	1	1	2	0
2022-10-04 14:24:29.950	Door	1	2	3	1
2022-10-04 14:24:30.121	Door	1	3	6	0
2022-10-04 14:24:31.538	Door	1	3	6	1
2022-10-04 14:24:31.556	Door	1	3	5	0
2022-10-04 14:24:31.814	Door	1	2	3	1
2022-10-04 14:24:31.824	Door	1	2	4	1
2022-10-04 14:24:32.785	Door	1	3	5	0
2022-10-04 14:24:32.793	Door	1	3	6	1
2022-10-04 14:24:33.022	Door	2	3	6	0
2022-10-04 14:24:33.606	Door	1	2	3	1
2022-10-04 14:24:34.180	Door	1	2	4	0
2022-10-04 14:24:34.430	Door	2	3	6	1
2022-10-04 14:24:34.996	Door	1	3	6	0
2022-10-04 14:24:35.077	Door	2	3	5	0
2022-10-04 14:24:35.080	Door	2	3	6	1
2022-10-04 14:24:36.779	Door	1	2	3	1
2022-10-04 14:24:36.805	Door	1	2	4	0
2022-10-04 14:24:37.492	Door	2	3	6	0
2022-10-04 14:24:39.162	Door	1	2	3	0
2022-10-04 14:24:39.453	Door	1	2	4	0
2022-10-04 14:24:39.609	Door	1	2	4	0
2022-10-04 14:24:39.890	Door	1	2	4	0
2022-10-04 14:24:40.054	Door	2	1	2	0
2022-10-04 14:24:40.878	Door	1	2	4	1
2022-10-04 14:24:41.463	Door	2	1	2	1
2022-10-04 14:24:41.552	Door	2	1	1	0
2022-10-04 14:24:41.573	Door	2	1	2	1
2022-10-04 14:24:43.268	Door	2	1	2	0
2022-10-04 14:24:46.886	Door	1	2	4	1
2022-10-04 14:24:47.086	Door	1	2	4	1
2022-10-04 14:24:47.916	Door	2	2	4	0
2022-10-04 14:24:49.022	Door	2	2	3	0
2022-10-04 14:24:49.340	Door	2	2	3	1
2022-10-04 14:24:49.345	Door	2	2	4	1
2022-10-04 14:24:49.791	Door	1	1	1	0
2022-10-04 14:24:49.798	Door	1	1	2	0
2022-10-04 14:24:49.824	Door	1	2	3	0
2022-10-04 14:24:49.866	Door	1	2	4	1
2022-10-04 14:24:49.871	Door	1	3	5	0
2022-10-04 14:24:49.898	Door	1	3	6	0
2022-10-04 14:24:49.921	Door	1	4	7	0
2022-10-04 14:24:49.946	Door	1	4	8	0
2022-10-04 14:24:49.989	Door	1	2	4	1
2022-10-04 14:24:50.757	Door	2	2	4	1
2022-10-04 14:24:51.205	Door	1	1	1	1
2022-10-04 14:24:51.209	Door	1	1	2	1
2022-10-04 14:24:51.227	Door	1	4	7	0
2022-10-04 14:24:51.248	Door	1	4	8	0
2022-10-04 14:24:51.267	Door	1	2	3	1
2022-10-04 14:24:51.316	Door	1	3	5	1
2022-10-04 14:24:51.318	Door	1	3	6	1
2022-10-04 14:24:51.629	Door	1	2	3	1
2022-10-04 14:24:51.655	Door	1	2	4	1
2022-10-04 14:24:53.335	Door	2	2	3	1
2022-10-04 14:24:53.341	Door	2	2	4	1
2022-10-04 14:24:54.014	Door	1	3	6	1
2022-10-04 14:24:54.043	Door	1	2	3	0
2022-10-04 14:24:54.047	Door	1	2	4	0
2022-10-04 14:24:54.354	Door	1	1	1	1
2022-10-04 14:24:54.396	Door	1	1	2	1
2022-10-04 14:24:54.401	Door	1	2	3	0
2022-10-04 14:24:54.422	Door	1	2	4	0
2022-10-04 14:24:54.444	Door	1	3	5	1
2022-10-04 14:24:54.486	Door	1	3	6	1
2022-10-04 14:24:54.511	Door	1	4	7	0
2022-10-04 14:24:54.518	Door	1	4	8	0
2022-10-04 14:24:55.219	Door	2	2	3	0
2022-10-04 14:24:55.224	Door	2	2	4	0
2022-10-04 14:24:55.770	Door	2	2	3	0
2022-10-04 14:24:56.660	Door	1	1	1	0
2022-10-04 14:24:56.664	Door	1	1	2	0
2022-10-04 14:24:56.812	Door	1	3	5	0
2022-10-04 14:24:56.832	Door	1	3	6	0
2022-10-04 14:24:57.183	Door	2	2	3	1
2022-10-04 14:24:57.184	Door	1	4	8	0
2022-10-04 14:24:57.931	Door	1	3	5	0
2022-10-04 14:24:57.938	Door	1	3	6	0
2022-10-04 14:24:58.622	Door	1	4	8	1
2022-10-04 14:24:59.362	Door	1	4	7	0
2022-10-04 14:24:59.405	Door	1	4	8	1
2022-10-04 14:24:59.412	Door	1	1	1	0
2022-10-04 14:24:59.447	Door	1	1	2	0
2022-10-04 14:25:00.562	Door	2	2	4	0
2022-10-04 14:25:01.113	Door	2	2	4	1
2022-10-04 14:25:01.327	Door	1	4	8	0
2022-10-04 14:25:01.473	Door	2	2	3	1
2022-10-04 14:25:03.034	Door	2	2	4	1
2022-10-04 14:25:04.531	Door	2	3	6	0
2022-10-04 14:25:04.676	Door	1	4	8	0
2022-10-04 14:25:04.760	Door	2	3	6	0
2022-10-04 14:25:05.147	Door	2	2	3	1
2022-10-04 14:25:05.173	Door	2	2	4	1
2022-10-04 14:25:05.713	Door	2	1	1	0
2022-10-04 14:25:05.751	Door	2	1	2	0
2022-10-04 14:25:05.777	Door	2	2	3	1
2022-10-04 14:25:05.803	Door	2	2	4	1
2022-10-04 14:25:05.829	Door	2	3	5	0
2022-10-04 14:25:05.855	Door	2	3	6	0
2022-10-04 14:25:05.881	Door	2	4	7	0
2022-10-04 14:25:05.907	Door	2	4	8	0
2022-10-04 14:25:05.955	Door	2	3	6	1
2022-10-04 14:25:06.100	Door	1	4	8	1
2022-10-04 14:25:06.630	Door	2	3	5	0
2022-10-04 14:25:06.769	Door	2	1	1	1
2022-10-04 14:25:06.771	Door	2	1	2	1
2022-10-04 14:25:07.106	Door	2	3	6	1
2022-10-04 14:25:07.117	Door	2	3	5	1
2022-10-04 14:25:07.295	Door	2	4	7	1
2022-10-04 14:25:07.298	Door	2	4	8	1
2022-10-04 14:25:07.999	Door	2	2	4	1
2022-10-04 14:25:08.073	Door	2	3	5	1
2022-10-04 14:25:08.090	Door	2	3	6	1
2022-10-04 14:25:08.652	Door	2	2	4	1
2022-10-04 14:25:08.851	Door	2	2	4	1
2022-10-04 14:25:09.412	Door	2	4	8	1
2022-10-04 14:25:09.441	Door	2	4	8	1
2022-10-04 14:25:09.533	Door	2	4	8	1
2022-10-04 14:25:10.573	Door	1	4	7	0
2022-10-04 14:25:10.593	Door	1	4	8	1
2022-10-04 14:25:10.721	Door	2	3	5	0
2022-10-04 14:25:10.741	Door	2	3	6	0
2022-10-04 14:25:11.501	Door	2	1	1	1
2022-10-04 14:25:11.510	Door	2	1	2	1
2022-10-04 14:25:11.549	Door	2	2	3	1
2022-10-04 14:25:11.575	Door	2	2	4	1
2022-10-04 14:25:11.612	Door	2	3	5	0
2022-10-04 14:25:11.633	Door	2	3	6	0
2022-10-04 14:25:11.654	Door	2	4	7	1
2022-10-04 14:25:11.664	Door	2	4	8	1
2022-10-04 14:25:12.119	Door	1	3	6	0
2022-10-04 14:25:12.240	Door	1	3	6	0
2022-10-04 14:25:12.877	Door	1	3	6	1
2022-10-04 14:25:12.968	Door	1	4	8	0
2022-10-04 14:25:13.006	Door	2	2	4	1
2022-10-04 14:25:13.255	Door	2	4	7	1
2022-10-04 14:25:13.276	Door	2	4	7	0
2022-10-04 14:25:13.281	Door	2	4	8	0
2022-10-04 14:25:13.300	Door	2	4	8	0
2022-10-04 14:25:13.899	Door	2	1	1	0
2022-10-04 14:25:13.914	Door	2	1	2	0
2022-10-04 14:25:13.932	Door	2	2	3	0
2022-10-04 14:25:14.716	Door	1	3	5	0
2022-10-04 14:25:14.734	Door	1	3	6	1
2022-10-04 14:25:15.445	Door	1	1	1	0
2022-10-04 14:25:15.696	Door	2	2	3	0
2022-10-04 14:25:15.717	Door	2	2	4	1
2022-10-04 14:25:16.363	Door	2	3	5	0
2022-10-04 14:25:16.749	Door	2	4	7	0
2022-10-04 14:25:16.886	Door	1	1	1	1
2022-10-04 14:25:17.032	Door	1	3	6	0
2022-10-04 14:25:17.126	Door	2	3	5	0
2022-10-04 14:25:17.786	Door	2	3	5	1
2022-10-04 14:25:18.029	Door	2	3	6	0
2022-10-04 14:25:18.087	Door	2	2	4	0
2022-10-04 14:25:18.183	Door	2	4	7	1
2022-10-04 14:25:18.222	Door	2	2	3	0
2022-10-04 14:25:18.733	Door	2	2	3	1
2022-10-04 14:25:18.943	Door	2	3	6	1
2022-10-04 14:25:19.630	Door	2	2	4	0
2022-10-04 14:25:19.753	Door	2	3	5	1
2022-10-04 14:25:20.079	Door	2	2	4	0
2022-10-04 14:25:20.259	Door	2	2	4	0
2022-10-04 14:25:20.951	Door	2	4	7	1
2022-10-04 14:25:21.093	Door	2	2	4	1
2022-10-04 14:25:21.589	Door	2	3	5	1
2022-10-04 14:25:21.606	Door	2	3	6	1
2022-10-04 14:25:21.861	Door	2	1	1	0
2022-10-04 14:25:22.426	Door	2	4	7	1
2022-10-04 14:25:22.451	Door	1	1	1	1
2022-10-04 14:25:22.469	Door	2	4	8	0
2022-10-04 14:25:22.828	Door	2	4	7	1
2022-10-04 14:25:23.286	Door	2	1	1	1
2022-10-04 14:25:23.444	Door	2	2	3	1
2022-10-04 14:25:23.626	Door	2	1	1	1
2022-10-04 14:25:23.648	Door	2	1	2	0
2022-10-04 14:25:23.992	Door	2	3	5	0
2022-10-04 14:25:24.013	Door	2	3	6	0
2022-10-04 14:25:24.220	Door	1	1	1	0
2022-10-04 14:25:24.741	Door	2	4	7	1
2022-10-04 14:25:24.767	Door	2	4	8	0
2022-10-04 14:25:25.264	Door	2	2	3	1
2022-10-04 14:25:25.291	Door	2	2	4	1
2022-10-04 14:25:25.359	Door	1	4	8	0
2022-10-04 14:25:25.684	Door	1	2	4	0
2022-10-04 14:25:26.074	Door	2	1	1	0
2022-10-04 14:25:26.136	Door	1	1	1	0
2022-10-04 14:25:26.141	Door	1	1	2	0
2022-10-04 14:25:26.784	Door	1	4	8	1
2022-10-04 14:25:26.919	Door	1	4	7	0
2022-10-04 14:25:26.938	Door	1	4	8	1
2022-10-04 14:25:27.119	Door	1	2	4	1
2022-10-04 14:25:27.149	Door	2	4	7	0
2022-10-04 14:25:27.601	Door	2	2	3	0
2022-10-04 14:25:27.618	Door	2	2	4	0
2022-10-04 14:25:27.620	Door	1	2	4	1
2022-10-04 14:25:28.503	Door	1	1	2	0
2022-10-04 14:25:28.922	Door	1	2	3	0
2022-10-04 14:25:29.288	Door	1	4	8	0
2022-10-04 14:25:29.590	Door	1	4	8	0
2022-10-04 14:25:29.667	Door	1	4	8	0
2022-10-04 14:25:29.882	Door	1	4	8	0
2022-10-04 14:25:29.928	Door	1	1	2	1
2022-10-04 14:25:30.297	Door	1	2	3	1
2022-10-04 14:25:30.337	Door	1	1	1	0
2022-10-04 14:25:30.354	Door	1	1	2	1
2022-10-04 14:25:30.634	Door	2	2	4	0
2022-10-04 14:25:30.728	Door	1	4	8	1
2022-10-04 14:25:30.789	Door	1	3	6	0
2022-10-04 14:25:32.042	Door	2	2	4	1
2022-10-04 14:25:32.219	Door	1	3	6	1
2022-10-04 14:25:32.397	Door	2	4	8	0
2022-10-04 14:25:32.659	Door	1	2	3	1
2022-10-04 14:25:32.662	Door	1	1	2	0
2022-10-04 14:25:32.686	Door	1	2	4	1
2022-10-04 14:25:33.245	Door	1	3	5	0
2022-10-04 14:25:33.256	Door	1	3	6	1
2022-10-04 14:25:33.819	Door	2	4	8	1
2022-10-04 14:25:35.089	Door	1	2	3	0
2022-10-04 14:25:35.090	Door	1	2	4	0
2022-10-04 14:25:35.210	Door	2	2	3	0
2022-10-04 14:25:35.231	Door	2	2	4	1
2022-10-04 14:25:35.593	Door	1	3	6	0
2022-10-04 14:25:36.161	Door	1	4	8	1
2022-10-04 14:25:36.517	Door	2	4	7	0
2022-10-04 14:25:36.554	Door	2	4	8	1
2022-10-04 14:25:36.767	Door	2	4	7	0
2022-10-04 14:25:37.551	Door	2	2	4	0
2022-10-04 14:25:37.734	Door	1	4	7	0
2022-10-04 14:25:37.755	Door	1	4	8	1
2022-10-04 14:25:37.902	Door	2	4	8	1
2022-10-04 14:25:38.181	Door	2	4	7	1
2022-10-04 14:25:38.268	Door	2	2	4	0
2022-10-04 14:25:38.412	Door	2	2	4	0
2022-10-04 14:25:39.649	Door	2	4	7	1
2022-10-04 14:25:39.685	Door	2	2	4	1
2022-10-04 14:25:40.044	Door	1	4	8	0
2022-10-04 14:25:40.895	Door	2	2	3	0
2022-10-04 14:25:40.899	Door	2	2	4	1
