DateTime	Temperature	Illumination	Cage
2020-03-16 18:51:47	24.2	0	1
2020-03-16 18:51:47	25	0	2
2020-03-16 18:52:47	24.2	0	1
2020-03-16 18:52:47	25	0	2
2020-03-16 18:53:47	24.2	0	1
2020-03-16 18:53:47	25	0	2
2020-03-16 18:54:47	24.2	0	1
2020-03-16 18:54:47	25	0	2
2020-03-16 18:55:47	24.2	0	1
2020-03-16 18:55:47	25	0	2
2020-03-16 18:56:47	24.2	0	1
2020-03-16 18:56:47	25	0	2
2020-03-16 18:57:47	24.2	0	1
2020-03-16 18:57:47	25	0	2
2020-03-16 18:58:47	24.2	0	1
2020-03-16 18:58:47	25	0	2
2020-03-16 18:59:47	24.2	0	1
2020-03-16 18:59:47	25	0	2
2020-03-16 19:00:47	24.2	0	1
2020-03-16 19:00:47	25	0	2
2020-03-16 19:01:47	24.2	0	1
2020-03-16 19:01:47	25	0	2
2020-03-16 19:02:47	24.2	0	1
2020-03-16 19:02:47	25	0	2
2020-03-16 19:03:47	24.2	0	1
2020-03-16 19:03:47	25	0	2
2020-03-16 19:04:47	24.6	0	1
2020-03-16 19:04:47	25	0	2
2020-03-16 19:05:47	24.2	0	1
2020-03-16 19:05:47	25	0	2
2020-03-16 19:06:47	24.2	0	1
2020-03-16 19:06:47	25	0	2
2020-03-16 19:07:47	24.2	0	1
2020-03-16 19:07:47	25	0	2
2020-03-16 19:08:47	24.2	0	1
2020-03-16 19:08:47	25	0	2
2020-03-16 19:09:47	24.2	0	1
2020-03-16 19:09:47	25	0	2
2020-03-16 19:10:47	24.2	0	1
2020-03-16 19:10:47	25	0	2
2020-03-16 19:11:47	24.6	0	1
2020-03-16 19:11:47	25	0	2
2020-03-16 19:12:47	24.2	0	1
2020-03-16 19:12:47	25	0	2
2020-03-16 19:13:47	24.2	0	1
2020-03-16 19:13:47	25	0	2
2020-03-16 19:14:47	24.2	0	1
2020-03-16 19:14:47	25	0	2
2020-03-16 19:15:47	24.6	0	1
2020-03-16 19:15:47	25	0	2
2020-03-16 19:16:47	24.2	0	1
2020-03-16 19:16:47	25	0	2
2020-03-16 19:17:47	24.2	0	1
2020-03-16 19:17:47	25	0	2
2020-03-16 19:18:47	24.2	0	1
2020-03-16 19:18:47	25	0	2
2020-03-16 19:19:47	24.6	0	1
2020-03-16 19:19:47	25	0	2
2020-03-16 19:20:47	24.2	0	1
2020-03-16 19:20:48	25	0	2
2020-03-16 19:21:48	24.2	0	1
2020-03-16 19:21:48	25	0	2
2020-03-16 19:22:48	24.2	0	1
2020-03-16 19:22:48	25	0	2
2020-03-16 19:23:48	24.2	0	1
2020-03-16 19:23:48	25	0	2
2020-03-16 19:24:48	24.2	0	1
2020-03-16 19:24:48	25	0	2
2020-03-16 19:25:48	24.6	0	1
2020-03-16 19:25:48	25	0	2
2020-03-16 19:26:48	24.2	0	1
2020-03-16 19:26:48	25	0	2
2020-03-16 19:27:48	24.2	0	1
2020-03-16 19:27:48	25	0	2
2020-03-16 19:28:48	24.2	0	1
2020-03-16 19:28:48	25	0	2
2020-03-16 19:29:48	24.2	0	1
2020-03-16 19:29:48	25	0	2
2020-03-16 19:30:48	24.2	0	1
2020-03-16 19:30:48	25	0	2
2020-03-16 19:31:48	24.2	0	1
2020-03-16 19:31:48	25	0	2
2020-03-16 19:32:48	24.2	0	1
2020-03-16 19:32:48	25	0	2
2020-03-16 19:33:48	24.6	0	1
2020-03-16 19:33:48	25	0	2
2020-03-16 19:34:48	24.2	0	1
2020-03-16 19:34:48	25	0	2
2020-03-16 19:35:48	24.2	0	1
2020-03-16 19:35:48	25	0	2
2020-03-16 19:36:48	24.2	0	1
2020-03-16 19:36:48	25	0	2
2020-03-16 19:37:48	24.2	0	1
2020-03-16 19:37:48	25	0	2
2020-03-16 19:38:48	24.6	0	1
2020-03-16 19:38:48	25	0	2
2020-03-16 19:39:48	24.2	0	1
2020-03-16 19:39:48	25	0	2
2020-03-16 19:40:48	24.2	0	1
2020-03-16 19:40:48	25	0	2
2020-03-16 19:41:48	24.6	0	1
2020-03-16 19:41:48	25	0	2
2020-03-16 19:42:48	24.6	0	1
2020-03-16 19:42:48	25	0	2
2020-03-16 19:43:48	24.2	0	1
2020-03-16 19:43:48	25	0	2
2020-03-16 19:44:48	24.6	0	1
